C1,L1,Rp,Wn,Wn5,Wn6,Wvar,OscillationFrequency,PowerConsumption,OutputPower,PhaseNoise,TuningRange
1.25e-13,6e-09,1000.0,2.4e-06,1.2e-05,4e-06,3.5e-06,2880000000.0,0.00787,17.66,-93.29,209000000.0
1.25e-13,6e-09,1000.0,2.4e-06,1.2e-05,4e-06,4.5e-06,2760000000.0,0.00787,17.55,-94.87,243000000.0
1.25e-13,6e-09,1000.0,2.4e-06,1.2e-05,4e-06,5e-06,2710000000.0,0.00787,17.5,-97.05,258000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.1e-05,3.2e-06,4e-06,2740000000.0,0.00694,17.4,-104.1,218000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.1e-05,3.2e-06,3e-06,2860000000.0,0.00694,17.53,-96.49,87700000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.1e-05,3.2e-06,3.5e-06,2800000000.0,0.00694,17.47,-95.13,194000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.1e-05,3.2e-06,4.5e-06,2690000000.0,0.00694,17.37,-96.29,220000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.1e-05,3.2e-06,5e-06,2640000000.0,0.00694,17.33,-95.3,235000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.1e-05,2.4e-06,4e-06,2760000000.0,0.00533,17.02,-97.11,117000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.1e-05,2.4e-06,3e-06,2880000000.0,0.00533,17.12,-96.25,186000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.1e-05,2.4e-06,3.5e-06,2820000000.0,0.00533,17.07,-104.4,200000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.1e-05,2.4e-06,4.5e-06,2710000000.0,0.00533,16.98,-96.61,234000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.1e-05,2.4e-06,5e-06,2660000000.0,0.00533,16.94,-96.81,244000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.1e-05,4e-06,4e-06,2720000000.0,0.00853,17.7,-94.16,214000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.1e-05,4e-06,3e-06,2840000000.0,0.00853,17.8,-92.73,181000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.1e-05,4e-06,3.5e-06,2780000000.0,0.00853,17.73,-92.36,191000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.1e-05,4e-06,4.5e-06,2670000000.0,0.00853,17.64,-92.46,218000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.1e-05,4e-06,5e-06,2620000000.0,0.00853,17.58,-93.53,240000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.2e-05,3.2e-06,4e-06,2750000000.0,0.00647,17.31,-96.29,89200000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.2e-05,3.2e-06,3e-06,2860000000.0,0.00647,17.39,-97.88,179000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.2e-05,3.2e-06,3.5e-06,2800000000.0,0.00647,17.35,-96.0,201000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.2e-05,3.2e-06,4.5e-06,2700000000.0,0.00647,17.24,-104.4,233000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.2e-05,3.2e-06,5e-06,2650000000.0,0.00647,17.22,-94.18,238000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.2e-05,2.4e-06,4e-06,2770000000.0,0.00497,16.89,-100.6,220000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.2e-05,2.4e-06,3e-06,2880000000.0,0.00497,16.99,-99.03,187000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.2e-05,2.4e-06,3.5e-06,2820000000.0,0.00497,16.96,-98.05,23000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.2e-05,2.4e-06,4.5e-06,2720000000.0,0.00497,16.85,-97.1,237000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.2e-05,4e-06,4e-06,2730000000.0,0.00795,17.56,-92.88,217000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.2e-05,4e-06,3e-06,2850000000.0,0.00795,17.7,-93.81,179000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.2e-05,4e-06,3.5e-06,2790000000.0,0.00795,17.64,-93.75,192000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.2e-05,4e-06,4.5e-06,2680000000.0,0.00795,17.54,-97.49,225000000.0
1.25e-13,6e-09,1000.0,2.8e-06,1.2e-05,4e-06,5e-06,2630000000.0,0.00795,17.5,-92.42,234000000.0
1.25e-13,6e-09,2000.0,2e-06,1.1e-05,3.2e-06,4e-06,2900000000.0,0.00681,17.83,-94.15,238000000.0
1.25e-13,6e-09,2000.0,2e-06,1.1e-05,3.2e-06,3e-06,3040000000.0,0.00681,17.93,-96.58,221000000.0
1.25e-13,6e-09,2000.0,2e-06,1.1e-05,3.2e-06,3.5e-06,2970000000.0,0.00681,17.88,-93.84,231000000.0
1.25e-13,6e-09,2000.0,2e-06,1.1e-05,3.2e-06,4.5e-06,2840000000.0,0.00681,17.78,-96.27,250000000.0
1.25e-13,6e-09,2000.0,2e-06,1.1e-05,3.2e-06,5e-06,2780000000.0,0.00681,17.71,-96.84,274000000.0
1.25e-13,6e-09,2000.0,2e-06,1.1e-05,2.4e-06,4e-06,2930000000.0,0.00524,17.54,-91.77,255000000.0
1.25e-13,6e-09,2000.0,2e-06,1.1e-05,2.4e-06,3e-06,3070000000.0,0.00524,17.66,-92.98,214000000.0
1.25e-13,6e-09,2000.0,2e-06,1.1e-05,2.4e-06,3.5e-06,3000000000.0,0.00524,17.58,-95.26,247000000.0
1.25e-13,6e-09,2000.0,2e-06,1.1e-05,2.4e-06,4.5e-06,2870000000.0,0.00524,17.48,-96.92,273000000.0
1.25e-13,6e-09,2000.0,2e-06,1.1e-05,2.4e-06,5e-06,2820000000.0,0.00524,17.42,-91.42,289000000.0
1.25e-13,6e-09,2000.0,2e-06,1.1e-05,4e-06,4e-06,2870000000.0,0.00835,18.03,-91.52,248000000.0
1.25e-13,6e-09,2000.0,2e-06,1.1e-05,4e-06,3e-06,3010000000.0,0.00835,18.18,-83.4,216000000.0
1.25e-13,6e-09,2000.0,2e-06,1.1e-05,4e-06,3.5e-06,2940000000.0,0.00835,18.1,-67.36,234000000.0
1.25e-13,6e-09,2000.0,2e-06,1.1e-05,4e-06,4.5e-06,2810000000.0,0.00835,17.98,-92.21,266000000.0
1.25e-13,6e-09,2000.0,2e-06,1.1e-05,4e-06,5e-06,2750000000.0,0.00835,17.92,-101.8,278000000.0
1.25e-13,6e-09,2000.0,2e-06,1.2e-05,3.2e-06,4e-06,2910000000.0,0.00635,17.72,-94.03,246000000.0
1.25e-13,6e-09,2000.0,2e-06,1.2e-05,3.2e-06,3e-06,3040000000.0,0.00635,17.84,-96.54,223000000.0
1.25e-13,6e-09,2000.0,2e-06,1.2e-05,3.2e-06,3.5e-06,2970000000.0,0.00635,17.78,-95.01,237000000.0
1.25e-13,6e-09,2000.0,2e-06,1.2e-05,3.2e-06,4.5e-06,2850000000.0,0.00635,17.68,-97.69,263000000.0
1.25e-13,6e-09,2000.0,2e-06,1.2e-05,3.2e-06,5e-06,2790000000.0,0.00635,17.61,-94.13,280000000.0
1.25e-13,6e-09,2000.0,2e-06,1.2e-05,2.4e-06,4e-06,2940000000.0,0.00488,17.43,-97.82,261000000.0
1.25e-13,6e-09,2000.0,2e-06,1.2e-05,2.4e-06,3e-06,3070000000.0,0.00488,17.56,-96.42,213000000.0
1.25e-13,6e-09,2000.0,2e-06,1.2e-05,2.4e-06,3.5e-06,3000000000.0,0.00488,17.5,-96.43,241000000.0
1.25e-13,6e-09,2000.0,2e-06,1.2e-05,2.4e-06,4.5e-06,2880000000.0,0.00488,17.38,-98.92,270000000.0
1.25e-13,6e-09,2000.0,2e-06,1.2e-05,2.4e-06,5e-06,2820000000.0,0.00488,17.32,-95.57,290000000.0
1.25e-13,6e-09,2000.0,2e-06,1.2e-05,4e-06,4e-06,2880000000.0,0.00778,17.97,-93.27,239000000.0
1.25e-13,6e-09,2000.0,2e-06,1.2e-05,4e-06,3e-06,3020000000.0,0.00778,18.08,-90.52,216000000.0
1.25e-13,6e-09,2000.0,2e-06,1.2e-05,4e-06,3.5e-06,2950000000.0,0.00778,18.0,-89.08,242000000.0
1.25e-13,6e-09,2000.0,2e-06,1.2e-05,4e-06,4.5e-06,2820000000.0,0.00778,17.89,-93.27,255000000.0
1.25e-13,6e-09,2000.0,2e-06,1.2e-05,4e-06,5e-06,2770000000.0,0.00778,17.85,-93.95,266000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.1e-05,3.2e-06,4e-06,3150000000.0,0.00656,17.89,-95.52,294000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.1e-05,3.2e-06,3e-06,3320000000.0,0.00656,18.01,-93.7,269000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.1e-05,3.2e-06,3.5e-06,3230000000.0,0.00656,17.92,-94.17,48100000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.1e-05,3.2e-06,4.5e-06,3070000000.0,0.00656,17.81,-94.18,333000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.1e-05,3.2e-06,5e-06,3010000000.0,0.00656,17.75,-98.11,330000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.1e-05,2.4e-06,4e-06,3180000000.0,0.00508,17.57,-90.61,326000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.1e-05,2.4e-06,3e-06,3350000000.0,0.00508,17.7,-97.34,285000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.1e-05,2.4e-06,3.5e-06,3260000000.0,0.00508,17.64,-96.06,304000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.1e-05,2.4e-06,4.5e-06,3110000000.0,0.00508,17.52,-102.8,332000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.1e-05,2.4e-06,5e-06,3040000000.0,0.00508,17.45,-93.85,355000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.1e-05,4e-06,4e-06,3120000000.0,0.008,18.09,-91.91,298000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.1e-05,4e-06,3e-06,3290000000.0,0.008,18.24,-89.48,280000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.1e-05,4e-06,3.5e-06,3200000000.0,0.008,18.15,-89.85,295000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.1e-05,4e-06,4.5e-06,3040000000.0,0.008,18.05,-92.26,30800000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.1e-05,4e-06,5e-06,2970000000.0,0.008,17.99,-93.72,33100000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.2e-05,3.2e-06,4e-06,3160000000.0,0.00612,17.79,-81.71,308000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.2e-05,3.2e-06,3e-06,3330000000.0,0.00612,17.92,-94.54,270000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.2e-05,3.2e-06,3.5e-06,3240000000.0,0.00612,17.85,-85.19,291000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.2e-05,3.2e-06,4.5e-06,3080000000.0,0.00612,17.71,-94.16,324000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.2e-05,3.2e-06,5e-06,3010000000.0,0.00612,17.67,-97.38,333000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.2e-05,2.4e-06,4e-06,3190000000.0,0.00473,17.47,-97.81,327000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.2e-05,2.4e-06,3e-06,3360000000.0,0.00473,17.62,-87.17,286000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.2e-05,2.4e-06,3.5e-06,3270000000.0,0.00473,17.54,-94.33,304000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.2e-05,2.4e-06,4.5e-06,3120000000.0,0.00473,17.41,-96.75,354000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.2e-05,2.4e-06,5e-06,3050000000.0,0.00473,17.36,-93.48,363000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.2e-05,4e-06,4e-06,3130000000.0,0.00746,17.99,-95.5,301000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.2e-05,4e-06,3e-06,3300000000.0,0.00746,18.13,-96.34,282000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.2e-05,4e-06,3.5e-06,3210000000.0,0.00746,18.07,-92.97,295000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.2e-05,4e-06,4.5e-06,3050000000.0,0.00746,17.94,-94.33,332000000.0
1.25e-13,6e-09,2000.0,1.2e-06,1.2e-05,4e-06,5e-06,2980000000.0,0.00746,17.88,-93.58,339000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.1e-05,3.2e-06,4e-06,3010000000.0,0.00671,17.84,-94.25,266000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.1e-05,3.2e-06,3e-06,3170000000.0,0.00671,17.99,-93.17,235000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.1e-05,3.2e-06,3.5e-06,3090000000.0,0.00671,17.89,-93.1,273000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.1e-05,3.2e-06,4.5e-06,2950000000.0,0.00671,17.8,-94.88,287000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.1e-05,3.2e-06,5e-06,2890000000.0,0.00671,17.73,-95.84,295000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.1e-05,2.4e-06,4e-06,3050000000.0,0.00517,17.55,-98.19,122000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.1e-05,2.4e-06,3e-06,3200000000.0,0.00517,17.68,-96.62,245000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.1e-05,2.4e-06,3.5e-06,3120000000.0,0.00517,17.62,-97.43,259000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.1e-05,2.4e-06,4.5e-06,2980000000.0,0.00517,17.51,-92.24,305000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.1e-05,2.4e-06,5e-06,2920000000.0,0.00517,17.44,-99.04,325000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.1e-05,4e-06,4e-06,2980000000.0,0.0082,18.09,-88.68,278000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.1e-05,4e-06,3e-06,3130000000.0,0.0082,18.19,-87.05,192000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.1e-05,4e-06,3.5e-06,3050000000.0,0.0082,18.12,-90.51,261000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.1e-05,4e-06,4.5e-06,2920000000.0,0.0082,18.0,-92.25,293000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.1e-05,4e-06,5e-06,2850000000.0,0.0082,17.96,-93.7,290000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.2e-05,3.2e-06,4e-06,3020000000.0,0.00625,17.74,-94.59,290000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.2e-05,3.2e-06,3e-06,3180000000.0,0.00625,17.87,-94.8,247000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.2e-05,3.2e-06,3.5e-06,3100000000.0,0.00625,17.83,-98.9,263000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.2e-05,3.2e-06,4.5e-06,2960000000.0,0.00625,17.7,-100.2,285000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.2e-05,3.2e-06,5e-06,2900000000.0,0.00625,17.66,-95.49,301000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.2e-05,2.4e-06,4e-06,3060000000.0,0.00482,17.45,-98.26,284000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.2e-05,2.4e-06,3e-06,3200000000.0,0.00482,17.59,-96.49,246000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.2e-05,2.4e-06,3.5e-06,3130000000.0,0.00482,17.51,-98.01,277000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.2e-05,2.4e-06,4.5e-06,2990000000.0,0.00482,17.4,-97.79,307000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.2e-05,2.4e-06,5e-06,2930000000.0,0.00482,17.35,-92.68,318000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.2e-05,4e-06,4e-06,2990000000.0,0.00764,18.0,-93.66,267000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.2e-05,4e-06,3e-06,3150000000.0,0.00764,18.12,-95.49,240000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.2e-05,4e-06,3.5e-06,3070000000.0,0.00764,18.02,-100.3,260000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.2e-05,4e-06,4.5e-06,2930000000.0,0.00764,17.92,-93.25,277000000.0
1.25e-13,6e-09,2000.0,1.6e-06,1.2e-05,4e-06,5e-06,2870000000.0,0.00764,17.88,-94.03,291000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.1e-05,3.2e-06,4e-06,2800000000.0,0.00688,17.78,-96.18,229000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.1e-05,3.2e-06,3e-06,2920000000.0,0.00688,17.92,-94.23,191000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.1e-05,3.2e-06,3.5e-06,2860000000.0,0.00688,17.84,-95.25,212000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.1e-05,3.2e-06,4.5e-06,2750000000.0,0.00688,17.74,-90.57,239000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.1e-05,3.2e-06,5e-06,2690000000.0,0.00688,17.68,-95.75,254000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.1e-05,2.4e-06,4e-06,2830000000.0,0.00529,17.5,-98.77,228000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.1e-05,2.4e-06,3e-06,2950000000.0,0.00529,17.6,-96.98,199000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.1e-05,2.4e-06,3.5e-06,2890000000.0,0.00529,17.55,-97.94,220000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.1e-05,2.4e-06,4.5e-06,2780000000.0,0.00529,17.45,-98.2,241000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.1e-05,2.4e-06,5e-06,2730000000.0,0.00529,17.4,-98.74,256000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.1e-05,4e-06,4e-06,2770000000.0,0.00845,18.01,-93.63,221000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.1e-05,4e-06,3e-06,2890000000.0,0.00845,18.14,-88.73,195000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.1e-05,4e-06,3.5e-06,2830000000.0,0.00845,18.06,-92.32,222000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.1e-05,4e-06,4.5e-06,2720000000.0,0.00845,17.98,-95.48,235000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.1e-05,4e-06,5e-06,2670000000.0,0.00845,17.92,-94.21,244000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.2e-05,3.2e-06,4e-06,2810000000.0,0.00642,17.7,-98.92,228000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.2e-05,3.2e-06,3e-06,2930000000.0,0.00642,17.81,-102.1,200000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.2e-05,3.2e-06,3.5e-06,2870000000.0,0.00642,17.75,-97.17,215000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.2e-05,3.2e-06,4.5e-06,2750000000.0,0.00642,17.66,-99.42,242000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.2e-05,3.2e-06,5e-06,2700000000.0,0.00642,17.6,-94.98,257000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.2e-05,2.4e-06,4e-06,2840000000.0,0.00493,17.4,-100.5,234000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.2e-05,2.4e-06,3e-06,2960000000.0,0.00493,17.53,-98.1,193000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.2e-05,2.4e-06,3.5e-06,2890000000.0,0.00493,17.46,-99.55,220000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.2e-05,2.4e-06,4.5e-06,2780000000.0,0.00493,17.36,-99.69,246000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.2e-05,2.4e-06,5e-06,2730000000.0,0.00493,17.32,-99.94,263000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.2e-05,4e-06,4e-06,2780000000.0,0.00787,17.93,-91.21,218000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.2e-05,4e-06,3e-06,2910000000.0,0.00787,18.05,-93.03,191000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.2e-05,4e-06,3.5e-06,2840000000.0,0.00787,17.98,-93.08,211000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.2e-05,4e-06,4.5e-06,2730000000.0,0.00787,17.87,-94.21,244000000.0
1.25e-13,6e-09,2000.0,2.4e-06,1.2e-05,4e-06,5e-06,2680000000.0,0.00787,17.84,-96.29,247000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.1e-05,3.2e-06,4e-06,2710000000.0,0.00694,17.77,-96.49,208000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.1e-05,3.2e-06,3e-06,2820000000.0,0.00694,17.88,-94.52,180000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.1e-05,3.2e-06,3.5e-06,2760000000.0,0.00694,17.81,-94.67,194000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.1e-05,3.2e-06,4.5e-06,2660000000.0,0.00694,17.72,-96.97,221000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.1e-05,3.2e-06,5e-06,2610000000.0,0.00694,17.67,-97.22,232000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.1e-05,2.4e-06,4e-06,2740000000.0,0.00533,17.47,-98.41,214000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.1e-05,2.4e-06,3e-06,2850000000.0,0.00533,17.57,-98.69,178000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.1e-05,2.4e-06,3.5e-06,2790000000.0,0.00533,17.52,-70.04,198000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.1e-05,2.4e-06,4.5e-06,2690000000.0,0.00533,17.43,-99.37,230000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.1e-05,2.4e-06,5e-06,2650000000.0,0.00533,17.37,-98.42,241000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.1e-05,4e-06,4e-06,2680000000.0,0.00853,17.98,-94.74,208000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.1e-05,4e-06,3e-06,2800000000.0,0.00853,18.09,-92.2,178000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.1e-05,4e-06,3.5e-06,2740000000.0,0.00853,18.03,-92.98,192000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.1e-05,4e-06,4.5e-06,2630000000.0,0.00853,17.94,-94.71,216000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.1e-05,4e-06,5e-06,2590000000.0,0.00853,17.9,-93.32,225000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.2e-05,3.2e-06,4e-06,2720000000.0,0.00647,17.68,-96.12,207000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.2e-05,3.2e-06,3e-06,2830000000.0,0.00647,17.77,-95.41,182000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.2e-05,3.2e-06,3.5e-06,2770000000.0,0.00647,17.71,-97.12,197000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.2e-05,3.2e-06,4.5e-06,2670000000.0,0.00647,17.63,-97.52,217000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.2e-05,3.2e-06,5e-06,2620000000.0,0.00647,17.58,-104.0,237000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.2e-05,2.4e-06,4e-06,2750000000.0,0.00497,17.39,-101.0,212000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.2e-05,2.4e-06,3e-06,2850000000.0,0.00497,17.49,-95.45,180000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.2e-05,2.4e-06,3.5e-06,2800000000.0,0.00497,17.44,-99.17,200000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.2e-05,2.4e-06,4.5e-06,2700000000.0,0.00497,17.33,-99.04,231000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.2e-05,2.4e-06,5e-06,2650000000.0,0.00497,17.28,-100.5,234000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.2e-05,4e-06,4e-06,2690000000.0,0.00795,17.9,-93.01,200000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.2e-05,4e-06,3e-06,2810000000.0,0.00795,18.0,-93.4,177000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.2e-05,4e-06,3.5e-06,2750000000.0,0.00795,17.93,-83.89,197000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.2e-05,4e-06,4.5e-06,2650000000.0,0.00795,17.85,-91.1,215000000.0
1.25e-13,6e-09,2000.0,2.8e-06,1.2e-05,4e-06,5e-06,2600000000.0,0.00795,17.8,-93.8,225000000.0
1.25e-13,6e-09,3000.0,2e-06,1.1e-05,3.2e-06,4e-06,2890000000.0,0.00681,17.92,-95.19,256000000.0
1.25e-13,6e-09,3000.0,2e-06,1.1e-05,3.2e-06,3e-06,3020000000.0,0.00681,18.04,-90.88,221000000.0
1.25e-13,6e-09,3000.0,2e-06,1.1e-05,3.2e-06,3.5e-06,2950000000.0,0.00681,18.01,-98.45,233000000.0
1.25e-13,6e-09,3000.0,2e-06,1.1e-05,3.2e-06,4.5e-06,2830000000.0,0.00681,17.87,-94.94,263000000.0
1.25e-13,6e-09,3000.0,2e-06,1.1e-05,3.2e-06,5e-06,2780000000.0,0.00681,17.84,-95.93,263000000.0
1.25e-13,6e-09,3000.0,2e-06,1.1e-05,2.4e-06,4e-06,2920000000.0,0.00524,17.67,-96.17,259000000.0
1.25e-13,6e-09,3000.0,2e-06,1.1e-05,2.4e-06,3e-06,3060000000.0,0.00524,17.8,-96.37,213000000.0
1.25e-13,6e-09,3000.0,2e-06,1.1e-05,2.4e-06,3.5e-06,2990000000.0,0.00524,17.72,-95.92,236000000.0
1.25e-13,6e-09,3000.0,2e-06,1.1e-05,2.4e-06,4.5e-06,2870000000.0,0.00524,17.62,-98.39,273000000.0
1.25e-13,6e-09,3000.0,2e-06,1.1e-05,2.4e-06,5e-06,2810000000.0,0.00524,17.57,-99.7,280000000.0
1.25e-13,6e-09,3000.0,2e-06,1.1e-05,4e-06,4e-06,2860000000.0,0.00835,18.15,-92.16,252000000.0
1.25e-13,6e-09,3000.0,2e-06,1.1e-05,4e-06,3e-06,2990000000.0,0.00835,18.27,-90.94,208000000.0
1.25e-13,6e-09,3000.0,2e-06,1.1e-05,4e-06,3.5e-06,2920000000.0,0.00835,18.21,-96.42,226000000.0
1.25e-13,6e-09,3000.0,2e-06,1.1e-05,4e-06,4.5e-06,2800000000.0,0.00835,18.11,-91.42,253000000.0
1.25e-13,6e-09,3000.0,2e-06,1.1e-05,4e-06,5e-06,2740000000.0,0.00835,18.05,-92.27,267000000.0
1.25e-13,6e-09,3000.0,2e-06,1.2e-05,3.2e-06,4e-06,2900000000.0,0.00635,17.86,-97.5,246000000.0
1.25e-13,6e-09,3000.0,2e-06,1.2e-05,3.2e-06,3e-06,3030000000.0,0.00635,17.98,-96.7,214000000.0
1.25e-13,6e-09,3000.0,2e-06,1.2e-05,3.2e-06,3.5e-06,2960000000.0,0.00635,17.9,-95.65,241000000.0
