VDD,Vgate,Wn,Rd,Bandwidth,PowerConsumption,VoltageGain
1.5,0.7,5e-06,2500,104000000.0,0.000532,14.59
1.5,0.7,5e-06,2600,101000000.0,0.000523,14.75
1.5,0.7,5e-06,2700,98700000.0,0.000516,14.9
1.5,0.7,5e-06,2800,96400000.0,0.000508,15.03
1.5,0.7,5e-06,2900,94300000.0,0.0005,15.16
1.5,0.7,5e-06,3000,92300000.0,0.000493,15.29
1.5,0.7,3e-06,1000,189000000.0,0.000468,6.65
1.5,0.7,3e-06,500,350000000.0,0.00051,1.65
1.5,0.7,3e-06,600,296000000.0,0.000501,3.01
1.5,0.7,3e-06,700,258000000.0,0.000492,4.14
1.5,0.7,3e-06,800,229000000.0,0.000483,5.1
1.5,0.7,3e-06,900,207000000.0,0.000475,5.93
1.5,0.7,3e-06,1100,174000000.0,0.00046,7.3
1.5,0.7,3e-06,1200,162000000.0,0.000453,7.87
1.5,0.7,3e-06,1300,152000000.0,0.000446,8.39
1.5,0.7,3e-06,1400,142000000.0,0.00044,8.86
1.5,0.7,3e-06,1500,135000000.0,0.000433,9.29
1.5,0.7,3e-06,1600,128000000.0,0.000427,9.69
1.5,0.7,3e-06,1700,122000000.0,0.000421,10.05
1.5,0.7,3e-06,1800,116000000.0,0.000415,10.39
1.5,0.7,3e-06,1900,112000000.0,0.00041,10.71
1.5,0.7,3e-06,2000,107000000.0,0.000405,11.0
1.5,0.7,3e-06,2100,103000000.0,0.000399,11.28
1.5,0.7,3e-06,2200,99400000.0,0.000394,11.53
1.5,0.7,3e-06,2300,96200000.0,0.00039,11.77
1.5,0.7,3e-06,2400,93200000.0,0.000385,12.0
1.5,0.7,3e-06,2500,90400000.0,0.00038,12.21
1.5,0.7,3e-06,2600,87800000.0,0.000376,12.42
1.5,0.7,3e-06,2700,85400000.0,0.000371,12.61
1.5,0.7,3e-06,2800,83000000.0,0.000367,12.79
1.5,0.7,3e-06,2900,80800000.0,0.000363,12.96
1.5,0.7,3e-06,3000,78900000.0,0.000359,13.13
1.5,0.7,4e-06,1000,197000000.0,0.000592,8.56
1.5,0.7,4e-06,500,359000000.0,0.00066,3.79
1.5,0.7,4e-06,600,305000000.0,0.000645,5.1
1.5,0.7,4e-06,700,267000000.0,0.000631,6.18
1.5,0.7,4e-06,800,238000000.0,0.000617,7.09
1.5,0.7,4e-06,900,216000000.0,0.000604,7.88
1.5,0.7,4e-06,1100,183000000.0,0.000581,9.16
1.5,0.7,4e-06,1200,170000000.0,0.00057,9.69
1.5,0.7,4e-06,1300,160000000.0,0.000559,10.17
1.5,0.7,4e-06,1400,151000000.0,0.000549,10.61
1.5,0.7,4e-06,1500,143000000.0,0.00054,11.0
1.5,0.7,4e-06,1600,136000000.0,0.000531,11.37
1.5,0.7,4e-06,1700,130000000.0,0.000522,11.7
1.5,0.7,4e-06,1800,124000000.0,0.000513,12.0
1.5,0.7,4e-06,1900,119000000.0,0.000505,12.29
1.5,0.7,4e-06,2000,115000000.0,0.000497,12.55
1.5,0.7,4e-06,2100,111000000.0,0.00049,12.79
1.5,0.7,4e-06,2200,107000000.0,0.000482,13.02
1.5,0.7,4e-06,2300,103000000.0,0.000475,13.24
1.5,0.7,4e-06,2400,100000000.0,0.000469,13.44
1.5,0.7,4e-06,2500,97400000.0,0.000462,13.63
1.5,0.7,4e-06,2600,94800000.0,0.000456,13.8
1.5,0.7,4e-06,2700,92400000.0,0.000449,13.97
1.5,0.7,4e-06,2800,90100000.0,0.000443,14.13
1.5,0.7,4e-06,2900,87900000.0,0.000438,14.28
1.5,0.7,4e-06,3000,85900000.0,0.000432,14.42
1.5,0.7,6e-06,1000,213000000.0,0.00081,11.01
1.5,0.7,6e-06,500,377000000.0,0.000936,6.66
1.5,0.7,6e-06,600,323000000.0,0.000907,7.88
1.5,0.7,6e-06,700,284000000.0,0.00088,8.87
1.5,0.7,6e-06,800,255000000.0,0.000855,9.7
1.5,0.7,6e-06,900,232000000.0,0.000832,10.4
1.5,0.7,6e-06,1100,198000000.0,0.00079,11.54
1.5,0.7,6e-06,1200,185000000.0,0.00077,12.01
1.5,0.7,6e-06,1300,175000000.0,0.000752,12.42
1.5,0.7,6e-06,1400,165000000.0,0.000735,12.8
1.5,0.7,6e-06,1500,157000000.0,0.000719,13.14
1.5,0.7,6e-06,1600,150000000.0,0.000703,13.44
1.5,0.7,6e-06,1700,144000000.0,0.000689,13.72
1.5,0.7,6e-06,1800,138000000.0,0.000675,13.98
1.5,0.7,6e-06,1900,133000000.0,0.000661,14.21
1.5,0.7,6e-06,2000,128000000.0,0.000648,14.43
1.5,0.7,6e-06,2100,124000000.0,0.000636,14.63
1.5,0.7,6e-06,2200,120000000.0,0.000624,14.81
1.5,0.7,6e-06,2300,117000000.0,0.000613,14.98
1.5,0.7,6e-06,2400,114000000.0,0.000602,15.14
1.5,0.7,6e-06,2500,111000000.0,0.000592,15.29
1.5,0.7,6e-06,2600,108000000.0,0.000582,15.42
1.5,0.7,6e-06,2700,105000000.0,0.000573,15.55
1.5,0.7,6e-06,2800,103000000.0,0.000563,15.66
1.5,0.7,6e-06,2900,100000000.0,0.000554,15.77
1.5,0.7,6e-06,3000,98400000.0,0.000546,15.87
1.5,0.7,7e-06,1000,221000000.0,0.000906,11.86
1.5,0.7,7e-06,500,385000000.0,0.00106,7.7
1.5,0.7,7e-06,600,331000000.0,0.00103,8.87
1.5,0.7,7e-06,700,292000000.0,0.000993,9.82
1.5,0.7,7e-06,800,262000000.0,0.000962,10.61
1.5,0.7,7e-06,900,239000000.0,0.000933,11.28
1.5,0.7,7e-06,1100,205000000.0,0.000881,12.36
1.5,0.7,7e-06,1200,193000000.0,0.000858,12.8
1.5,0.7,7e-06,1300,182000000.0,0.000836,13.19
1.5,0.7,7e-06,1400,172000000.0,0.000815,13.54
1.5,0.7,7e-06,1500,164000000.0,0.000795,13.85
1.5,0.7,7e-06,1600,157000000.0,0.000777,14.13
1.5,0.7,7e-06,1700,150000000.0,0.000759,14.39
1.5,0.7,7e-06,1800,145000000.0,0.000742,14.63
1.5,0.7,7e-06,1900,139000000.0,0.000726,14.84
1.5,0.7,7e-06,2000,135000000.0,0.000711,15.04
1.5,0.7,7e-06,2100,130000000.0,0.000697,15.22
1.5,0.7,7e-06,2200,127000000.0,0.000683,15.38
1.5,0.7,7e-06,2300,123000000.0,0.00067,15.53
1.5,0.7,7e-06,2400,120000000.0,0.000657,15.66
1.5,0.7,7e-06,2500,117000000.0,0.000645,15.79
1.5,0.7,7e-06,2600,114000000.0,0.000633,15.9
1.5,0.7,7e-06,2700,112000000.0,0.000622,15.99
1.5,0.7,7e-06,2800,109000000.0,0.000611,16.08
1.5,0.7,7e-06,2900,107000000.0,0.000601,16.14
1.5,0.7,7e-06,3000,105000000.0,0.000591,16.19
1.5,0.7,8e-06,1000,228000000.0,0.000995,12.56
1.5,0.7,8e-06,500,393000000.0,0.00119,8.56
1.5,0.7,8e-06,600,339000000.0,0.00114,9.7
1.5,0.7,8e-06,700,299000000.0,0.0011,10.61
1.5,0.7,8e-06,800,270000000.0,0.00106,11.37
1.5,0.7,8e-06,900,247000000.0,0.00103,12.01
1.5,0.7,8e-06,1100,212000000.0,0.000966,13.03
1.5,0.7,8e-06,1200,199000000.0,0.000938,13.44
1.5,0.7,8e-06,1300,188000000.0,0.000912,13.81
1.5,0.7,8e-06,1400,179000000.0,0.000888,14.14
1.5,0.7,8e-06,1500,171000000.0,0.000865,14.43
1.5,0.7,8e-06,1600,163000000.0,0.000843,14.69
1.5,0.7,8e-06,1700,157000000.0,0.000823,14.93
1.5,0.7,8e-06,1800,151000000.0,0.000803,15.14
1.5,0.7,8e-06,1900,146000000.0,0.000785,15.33
1.5,0.7,8e-06,2000,141000000.0,0.000768,15.51
1.5,0.7,8e-06,2100,136000000.0,0.000751,15.67
1.5,0.7,8e-06,2200,133000000.0,0.000735,15.8
1.5,0.7,8e-06,2300,129000000.0,0.00072,15.93
1.5,0.7,8e-06,2400,126000000.0,0.000706,16.03
1.5,0.7,8e-06,2500,123000000.0,0.000692,16.12
1.5,0.7,8e-06,2600,121000000.0,0.000679,16.18
1.5,0.7,8e-06,2700,119000000.0,0.000666,16.22
1.5,0.7,8e-06,2800,117000000.0,0.000654,16.23
1.5,0.7,8e-06,2900,116000000.0,0.000642,16.2
1.5,0.7,8e-06,3000,116000000.0,0.00063,16.11
1.5,0.7,9e-06,1000,235000000.0,0.00108,13.14
1.5,0.7,9e-06,500,401000000.0,0.0013,9.3
1.5,0.7,9e-06,600,346000000.0,0.00125,10.4
1.5,0.7,9e-06,700,307000000.0,0.0012,11.28
1.5,0.7,9e-06,800,277000000.0,0.00116,12.01
1.5,0.7,9e-06,900,254000000.0,0.00112,12.62
1.5,0.7,9e-06,1100,219000000.0,0.00104,13.59
1.5,0.7,9e-06,1200,206000000.0,0.00101,13.98
1.5,0.7,9e-06,1300,195000000.0,0.000982,14.32
1.5,0.7,9e-06,1400,185000000.0,0.000954,14.63
1.5,0.7,9e-06,1500,177000000.0,0.000928,14.9
1.5,0.7,9e-06,1600,169000000.0,0.000904,15.14
1.5,0.7,9e-06,1700,163000000.0,0.000881,15.36
1.5,0.7,9e-06,1800,157000000.0,0.000859,15.55
1.5,0.7,9e-06,1900,152000000.0,0.000838,15.72
1.5,0.7,9e-06,2000,147000000.0,0.000819,15.87
1.5,0.7,9e-06,2100,143000000.0,0.0008,16.0
1.5,0.7,9e-06,2200,139000000.0,0.000782,16.1
1.5,0.7,9e-06,2300,136000000.0,0.000765,16.18
1.5,0.7,9e-06,2400,133000000.0,0.000749,16.22
1.5,0.7,9e-06,2500,131000000.0,0.000734,16.23
1.5,0.7,9e-06,2600,130000000.0,0.000719,16.18
1.5,0.7,9e-06,2700,130000000.0,0.000704,16.07
1.5,0.7,9e-06,2800,131000000.0,0.00069,15.85
1.5,0.7,9e-06,2900,134000000.0,0.000676,15.5
1.5,0.7,9e-06,3000,139000000.0,0.000662,14.98
1.5,0.7,1e-05,1000,241000000.0,0.00116,13.63
1.5,0.7,1e-05,500,409000000.0,0.00141,9.95
1.5,0.7,1e-05,600,354000000.0,0.00135,11.01
1.5,0.7,1e-05,700,314000000.0,0.0013,11.86
1.5,0.7,1e-05,800,284000000.0,0.00124,12.56
1.5,0.7,1e-05,900,260000000.0,0.0012,13.14
1.5,0.7,1e-05,1100,226000000.0,0.00112,14.06
1.5,0.7,1e-05,1200,212000000.0,0.00108,14.43
1.5,0.7,1e-05,1300,201000000.0,0.00105,14.75
1.5,0.7,1e-05,1400,191000000.0,0.00102,15.04
1.5,0.7,1e-05,1500,183000000.0,0.000987,15.29
1.5,0.7,1e-05,1600,175000000.0,0.00096,15.51
1.5,0.7,1e-05,1700,169000000.0,0.000934,15.7
1.5,0.7,1e-05,1800,163000000.0,0.00091,15.87
1.5,0.7,1e-05,1900,158000000.0,0.000887,16.01
1.5,0.7,1e-05,2000,154000000.0,0.000865,16.12
1.5,0.7,1e-05,2100,150000000.0,0.000844,16.19
1.5,0.7,1e-05,2200,147000000.0,0.000825,16.23
1.5,0.7,1e-05,2300,145000000.0,0.000806,16.21
1.5,0.7,1e-05,2400,144000000.0,0.000788,16.11
1.5,0.7,1e-05,2500,145000000.0,0.00077,15.91
1.5,0.7,1e-05,2600,148000000.0,0.000753,15.55
1.5,0.7,1e-05,2700,154000000.0,0.000735,14.98
1.5,0.7,1e-05,2800,165000000.0,0.000718,14.14
1.5,0.7,1e-05,2900,182000000.0,0.000701,13.05
1.5,0.7,1e-05,3000,204000000.0,0.000684,11.75
1.5,0.75,5e-06,1000,212000000.0,0.000951,10.57
1.5,0.75,5e-06,500,374000000.0,0.00109,6.11
1.5,0.75,5e-06,600,320000000.0,0.00106,7.36
1.5,0.75,5e-06,700,282000000.0,0.00103,8.37
1.5,0.75,5e-06,800,253000000.0,0.001,9.22
1.5,0.75,5e-06,900,230000000.0,0.000976,9.95
1.5,0.75,5e-06,1100,197000000.0,0.000928,11.11
1.5,0.75,5e-06,1200,184000000.0,0.000905,11.59
1.5,0.75,5e-06,1300,174000000.0,0.000884,12.02
1.5,0.75,5e-06,1400,165000000.0,0.000864,12.4
1.5,0.75,5e-06,1500,157000000.0,0.000845,12.74
1.5,0.75,5e-06,1600,150000000.0,0.000827,13.05
1.5,0.75,5e-06,1700,144000000.0,0.00081,13.33
1.5,0.75,5e-06,1800,138000000.0,0.000794,13.58
1.5,0.75,5e-06,1900,133000000.0,0.000778,13.81
1.5,0.75,5e-06,2000,129000000.0,0.000763,14.01
1.5,0.75,5e-06,2100,125000000.0,0.000748,14.19
1.5,0.75,5e-06,2200,122000000.0,0.000734,14.35
1.5,0.75,5e-06,2300,119000000.0,0.000721,14.48
1.5,0.75,5e-06,2400,116000000.0,0.000708,14.58
1.5,0.75,5e-06,2500,114000000.0,0.000695,14.65
1.5,0.75,5e-06,2600,112000000.0,0.000683,14.68
1.5,0.75,5e-06,2700,112000000.0,0.000671,14.65
1.5,0.75,5e-06,2800,111000000.0,0.000659,14.56
1.5,0.75,5e-06,2900,112000000.0,0.000648,14.36
1.5,0.75,5e-06,3000,115000000.0,0.000636,14.04
1.5,0.75,3e-06,1000,193000000.0,0.000636,7.35
1.5,0.75,3e-06,500,353000000.0,0.0007,2.38
1.5,0.75,3e-06,600,300000000.0,0.000686,3.74
1.5,0.75,3e-06,700,262000000.0,0.000673,4.86
1.5,0.75,3e-06,800,233000000.0,0.00066,5.81
1.5,0.75,3e-06,900,211000000.0,0.000648,6.63
1.5,0.75,3e-06,1100,178000000.0,0.000625,7.98
1.5,0.75,3e-06,1200,166000000.0,0.000614,8.55
1.5,0.75,3e-06,1300,155000000.0,0.000604,9.06
1.5,0.75,3e-06,1400,146000000.0,0.000595,9.52
1.5,0.75,3e-06,1500,138000000.0,0.000585,9.94
1.5,0.75,3e-06,1600,132000000.0,0.000576,10.32
1.5,0.75,3e-06,1700,126000000.0,0.000567,10.68
1.5,0.75,3e-06,1800,120000000.0,0.000559,11.0
1.5,0.75,3e-06,1900,115000000.0,0.000551,11.31
1.5,0.75,3e-06,2000,111000000.0,0.000543,11.59
1.5,0.75,3e-06,2100,107000000.0,0.000535,11.85
1.5,0.75,3e-06,2200,103000000.0,0.000528,12.09
1.5,0.75,3e-06,2300,99900000.0,0.000521,12.32
1.5,0.75,3e-06,2400,97000000.0,0.000514,12.54
1.5,0.75,3e-06,2500,94300000.0,0.000507,12.74
1.5,0.75,3e-06,2600,91800000.0,0.0005,12.93
1.5,0.75,3e-06,2700,89500000.0,0.000494,13.11
1.5,0.75,3e-06,2800,87300000.0,0.000488,13.27
1.5,0.75,3e-06,2900,85200000.0,0.000482,13.43
1.5,0.75,3e-06,3000,83200000.0,0.000476,13.58
1.5,0.75,4e-06,1000,202000000.0,0.000802,9.22
1.5,0.75,4e-06,500,364000000.0,0.000903,4.52
1.5,0.75,4e-06,600,310000000.0,0.00088,5.82
1.5,0.75,4e-06,700,272000000.0,0.000859,6.89
1.5,0.75,4e-06,800,243000000.0,0.000839,7.78
1.5,0.75,4e-06,900,220000000.0,0.00082,8.55
1.5,0.75,4e-06,1100,188000000.0,0.000785,9.81
1.5,0.75,4e-06,1200,175000000.0,0.000768,10.33
1.5,0.75,4e-06,1300,165000000.0,0.000753,10.79
1.5,0.75,4e-06,1400,156000000.0,0.000738,11.21
1.5,0.75,4e-06,1500,148000000.0,0.000724,11.59
1.5,0.75,4e-06,1600,141000000.0,0.000711,11.94
1.5,0.75,4e-06,1700,135000000.0,0.000698,12.25
1.5,0.75,4e-06,1800,129000000.0,0.000685,12.54
1.5,0.75,4e-06,1900,124000000.0,0.000673,12.81
1.5,0.75,4e-06,2000,120000000.0,0.000662,13.05
1.5,0.75,4e-06,2100,116000000.0,0.000651,13.28
1.5,0.75,4e-06,2200,112000000.0,0.00064,13.48
1.5,0.75,4e-06,2300,109000000.0,0.00063,13.68
1.5,0.75,4e-06,2400,106000000.0,0.00062,13.85
1.5,0.75,4e-06,2500,103000000.0,0.00061,14.01
1.5,0.75,4e-06,2600,101000000.0,0.000601,14.16
1.5,0.75,4e-06,2700,98500000.0,0.000592,14.29
1.5,0.75,4e-06,2800,96500000.0,0.000583,14.4
1.5,0.75,4e-06,2900,94700000.0,0.000575,14.5
1.5,0.75,4e-06,3000,93100000.0,0.000566,14.58
1.5,0.75,6e-06,1000,221000000.0,0.00109,11.59
1.5,0.75,6e-06,500,384000000.0,0.00127,7.36
1.5,0.75,6e-06,600,330000000.0,0.00123,8.56
1.5,0.75,6e-06,700,291000000.0,0.00119,9.53
1.5,0.75,6e-06,800,262000000.0,0.00115,10.33
1.5,0.75,6e-06,900,239000000.0,0.00112,11.01
1.5,0.75,6e-06,1100,206000000.0,0.00106,12.1
1.5,0.75,6e-06,1200,193000000.0,0.00103,12.54
1.5,0.75,6e-06,1300,183000000.0,0.001,12.93
1.5,0.75,6e-06,1400,173000000.0,0.000976,13.28
1.5,0.75,6e-06,1500,166000000.0,0.000953,13.58
1.5,0.75,6e-06,1600,159000000.0,0.00093,13.85
1.5,0.75,6e-06,1700,153000000.0,0.000909,14.09
1.5,0.75,6e-06,1800,147000000.0,0.000888,14.29
1.5,0.75,6e-06,1900,143000000.0,0.000868,14.46
1.5,0.75,6e-06,2000,139000000.0,0.00085,14.58
1.5,0.75,6e-06,2100,136000000.0,0.000832,14.66
1.5,0.75,6e-06,2200,134000000.0,0.000814,14.68
1.5,0.75,6e-06,2300,133000000.0,0.000797,14.6
1.5,0.75,6e-06,2400,134000000.0,0.00078,14.41
1.5,0.75,6e-06,2500,137000000.0,0.000764,14.03
1.5,0.75,6e-06,2600,144000000.0,0.000747,13.41
1.5,0.75,6e-06,2700,156000000.0,0.00073,12.5
1.5,0.75,6e-06,2800,172000000.0,0.000713,11.33
1.5,0.75,6e-06,2900,194000000.0,0.000696,9.96
1.5,0.75,6e-06,3000,219000000.0,0.000679,8.53
1.5,0.75,7e-06,1000,230000000.0,0.00121,12.4
1.5,0.75,7e-06,500,393000000.0,0.00144,8.38
1.5,0.75,7e-06,600,339000000.0,0.00139,9.53
1.5,0.75,7e-06,700,300000000.0,0.00134,10.45
1.5,0.75,7e-06,800,271000000.0,0.00129,11.22
1.5,0.75,7e-06,900,248000000.0,0.00125,11.86
1.5,0.75,7e-06,1100,215000000.0,0.00117,12.87
1.5,0.75,7e-06,1200,202000000.0,0.00114,13.28
1.5,0.75,7e-06,1300,191000000.0,0.00111,13.63
1.5,0.75,7e-06,1400,182000000.0,0.00108,13.94
1.5,0.75,7e-06,1500,175000000.0,0.00105,14.19
1.5,0.75,7e-06,1600,168000000.0,0.00102,14.41
1.5,0.75,7e-06,1700,163000000.0,0.000995,14.57
1.5,0.75,7e-06,1800,158000000.0,0.00097,14.66
1.5,0.75,7e-06,1900,156000000.0,0.000947,14.67
1.5,0.75,7e-06,2000,155000000.0,0.000924,14.55
1.5,0.75,7e-06,2100,158000000.0,0.000901,14.24
1.5,0.75,7e-06,2200,165000000.0,0.000878,13.65
1.5,0.75,7e-06,2300,179000000.0,0.000856,12.66
1.5,0.75,7e-06,2400,201000000.0,0.000832,11.32
1.5,0.75,7e-06,2500,231000000.0,0.000809,9.71
1.5,0.75,7e-06,2600,265000000.0,0.000785,8.06
1.5,0.75,7e-06,2700,302000000.0,0.000762,6.48
1.5,0.75,7e-06,2800,338000000.0,0.00074,5.04
1.5,0.75,7e-06,2900,372000000.0,0.000718,3.76
1.5,0.75,7e-06,3000,404000000.0,0.000698,2.62
1.5,0.75,8e-06,1000,238000000.0,0.00132,13.05
1.5,0.75,8e-06,500,403000000.0,0.00161,9.23
1.5,0.75,8e-06,600,348000000.0,0.00154,10.33
1.5,0.75,8e-06,700,309000000.0,0.00148,11.22
1.5,0.75,8e-06,800,280000000.0,0.00142,11.94
1.5,0.75,8e-06,900,257000000.0,0.00137,12.55
1.5,0.75,8e-06,1100,223000000.0,0.00128,13.49
1.5,0.75,8e-06,1200,211000000.0,0.00124,13.85
1.5,0.75,8e-06,1300,200000000.0,0.0012,14.16
1.5,0.75,8e-06,1400,192000000.0,0.00117,14.41
1.5,0.75,8e-06,1500,185000000.0,0.00113,14.58
1.5,0.75,8e-06,1600,180000000.0,0.0011,14.67
1.5,0.75,8e-06,1700,177000000.0,0.00107,14.64
1.5,0.75,8e-06,1800,178000000.0,0.00104,14.4
1.5,0.75,8e-06,1900,185000000.0,0.00101,13.85
1.5,0.75,8e-06,2000,201000000.0,0.000982,12.82
1.5,0.75,8e-06,2100,229000000.0,0.000951,11.31
1.5,0.75,8e-06,2200,269000000.0,0.000921,9.46
1.5,0.75,8e-06,2300,315000000.0,0.00089,7.59
1.5,0.75,8e-06,2400,363000000.0,0.00086,5.84
1.5,0.75,8e-06,2500,409000000.0,0.000831,4.28
1.5,0.75,8e-06,2600,452000000.0,0.000804,2.92
1.5,0.75,8e-06,2700,491000000.0,0.000778,1.72
1.5,0.75,8e-06,2800,526000000.0,0.000753,0.68
1.5,0.75,9e-06,1000,247000000.0,0.00143,13.59
1.5,0.75,9e-06,500,412000000.0,0.00176,9.95
1.5,0.75,9e-06,600,357000000.0,0.00168,11.01
1.5,0.75,9e-06,700,318000000.0,0.00161,11.86
1.5,0.75,9e-06,800,289000000.0,0.00154,12.55
1.5,0.75,9e-06,900,266000000.0,0.00148,13.11
1.5,0.75,9e-06,1100,232000000.0,0.00138,13.98
1.5,0.75,9e-06,1200,220000000.0,0.00133,14.29
1.5,0.75,9e-06,1300,210000000.0,0.00129,14.53
1.5,0.75,9e-06,1400,203000000.0,0.00125,14.66
1.5,0.75,9e-06,1500,199000000.0,0.00121,14.65
1.5,0.75,9e-06,1600,200000000.0,0.00117,14.4
1.5,0.75,9e-06,1700,209000000.0,0.00113,13.75
1.5,0.75,9e-06,1800,232000000.0,0.0011,12.49
1.5,0.75,9e-06,1900,273000000.0,0.00106,10.64
1.5,0.75,9e-06,2000,327000000.0,0.00102,8.51
1.5,0.75,9e-06,2100,387000000.0,0.00098,6.46
1.5,0.75,9e-06,2200,447000000.0,0.000943,4.65
1.5,0.75,9e-06,2300,502000000.0,0.000908,3.07
1.5,0.75,9e-06,2400,551000000.0,0.000875,1.73
1.5,0.75,9e-06,2500,596000000.0,0.000844,0.56
1.5,0.75,1e-05,1000,256000000.0,0.00153,14.02
1.5,0.75,1e-05,500,420000000.0,0.0019,10.57
1.5,0.75,1e-05,600,366000000.0,0.00181,11.6
1.5,0.75,1e-05,700,327000000.0,0.00173,12.4
1.5,0.75,1e-05,800,297000000.0,0.00166,13.06
1.5,0.75,1e-05,900,274000000.0,0.00159,13.59
1.5,0.75,1e-05,1100,241000000.0,0.00147,14.35
1.5,0.75,1e-05,1200,230000000.0,0.00142,14.58
1.5,0.75,1e-05,1300,223000000.0,0.00137,14.68
1.5,0.75,1e-05,1400,221000000.0,0.00132,14.55
1.5,0.75,1e-05,1500,228000000.0,0.00127,14.02
1.5,0.75,1e-05,1600,251000000.0,0.00123,12.83
1.5,0.75,1e-05,1700,297000000.0,0.00118,10.86
1.5,0.75,1e-05,1800,363000000.0,0.00113,8.51
1.5,0.75,1e-05,1900,437000000.0,0.00108,6.25
1.5,0.75,1e-05,2000,510000000.0,0.00104,4.27
1.5,0.75,1e-05,2100,575000000.0,0.000997,2.61
1.5,0.75,1e-05,2200,634000000.0,0.000957,1.19
1.5,0.85,5e-06,1000,224000000.0,0.00147,10.8
1.5,0.85,5e-06,500,382000000.0,0.00173,6.68
1.5,0.85,5e-06,600,329000000.0,0.00167,7.88
1.5,0.85,5e-06,700,291000000.0,0.00161,8.85
1.5,0.85,5e-06,800,263000000.0,0.00156,9.64
1.5,0.85,5e-06,900,241000000.0,0.00152,10.28
1.5,0.85,5e-06,1100,212000000.0,0.00143,11.18
1.5,0.85,5e-06,1200,204000000.0,0.00139,11.39
1.5,0.85,5e-06,1300,201000000.0,0.00135,11.3
1.5,0.85,5e-06,1400,210000000.0,0.0013,10.66
1.5,0.85,5e-06,1500,236000000.0,0.00126,9.18
1.5,0.85,5e-06,1600,284000000.0,0.00121,6.93
1.5,0.85,5e-06,1700,344000000.0,0.00116,4.53
1.5,0.85,5e-06,1800,403000000.0,0.00111,2.38
1.5,0.85,5e-06,1900,457000000.0,0.00107,0.57
1.5,0.85,3e-06,1000,198000000.0,0.000999,7.88
1.5,0.85,3e-06,500,358000000.0,0.00111,3.01
1.5,0.85,3e-06,600,305000000.0,0.00109,4.36
1.5,0.85,3e-06,700,267000000.0,0.00106,5.46
1.5,0.85,3e-06,800,238000000.0,0.00104,6.39
1.5,0.85,3e-06,900,216000000.0,0.00102,7.19
1.5,0.85,3e-06,1100,183000000.0,0.00098,8.48
1.5,0.85,3e-06,1200,171000000.0,0.000961,9.01
1.5,0.85,3e-06,1300,161000000.0,0.000943,9.49
1.5,0.85,3e-06,1400,153000000.0,0.000926,9.91
1.5,0.85,3e-06,1500,145000000.0,0.000909,10.28
1.5,0.85,3e-06,1600,139000000.0,0.000892,10.61
1.5,0.85,3e-06,1700,133000000.0,0.000877,10.89
1.5,0.85,3e-06,1800,129000000.0,0.000861,11.12
1.5,0.85,3e-06,1900,125000000.0,0.000846,11.29
1.5,0.85,3e-06,2000,122000000.0,0.000832,11.39
1.5,0.85,3e-06,2100,121000000.0,0.000817,11.38
1.5,0.85,3e-06,2200,121000000.0,0.000802,11.23
1.5,0.85,3e-06,2300,124000000.0,0.000787,10.86
1.5,0.85,3e-06,2400,131000000.0,0.000771,10.2
1.5,0.85,3e-06,2500,142000000.0,0.000755,9.21
1.5,0.85,3e-06,2600,158000000.0,0.000738,7.93
1.5,0.85,3e-06,2700,177000000.0,0.00072,6.49
1.5,0.85,3e-06,2800,199000000.0,0.000702,5.04
1.5,0.85,3e-06,2900,221000000.0,0.000685,3.66
1.5,0.85,3e-06,3000,242000000.0,0.000667,2.42
1.5,0.85,4e-06,1000,211000000.0,0.00125,9.64
1.5,0.85,4e-06,500,370000000.0,0.00143,5.12
1.5,0.85,4e-06,600,317000000.0,0.00139,6.4
1.5,0.85,4e-06,700,279000000.0,0.00135,7.43
1.5,0.85,4e-06,800,250000000.0,0.00132,8.29
1.5,0.85,4e-06,900,228000000.0,0.00128,9.02
1.5,0.85,4e-06,1100,196000000.0,0.00122,10.16
1.5,0.85,4e-06,1200,185000000.0,0.00119,10.61
1.5,0.85,4e-06,1300,175000000.0,0.00116,10.97
1.5,0.85,4e-06,1400,168000000.0,0.00114,11.24
1.5,0.85,4e-06,1500,163000000.0,0.00111,11.39
1.5,0.85,4e-06,1600,161000000.0,0.00108,11.34
1.5,0.85,4e-06,1700,164000000.0,0.00106,11.01
1.5,0.85,4e-06,1800,174000000.0,0.00103,10.19
1.5,0.85,4e-06,1900,195000000.0,0.001,8.79
1.5,0.85,4e-06,2000,228000000.0,0.000969,6.95
1.5,0.85,4e-06,2100,266000000.0,0.000937,4.99
1.5,0.85,4e-06,2200,304000000.0,0.000905,3.21
1.5,0.85,4e-06,2300,341000000.0,0.000874,1.63
1.5,0.85,4e-06,2400,374000000.0,0.000844,0.26
1.5,0.85,6e-06,1000,244000000.0,0.00166,11.39
1.5,0.85,6e-06,500,394000000.0,0.002,7.88
1.5,0.85,6e-06,600,341000000.0,0.00192,9.02
1.5,0.85,6e-06,700,304000000.0,0.00185,9.91
1.5,0.85,6e-06,800,276000000.0,0.00179,10.61
1.5,0.85,6e-06,900,256000000.0,0.00172,11.12
1.5,0.85,6e-06,1100,242000000.0,0.00161,11.22
1.5,0.85,6e-06,1200,261000000.0,0.00154,10.17
1.5,0.85,6e-06,1300,315000000.0,0.00148,7.88
1.5,0.85,6e-06,1400,398000000.0,0.00141,4.98
1.5,0.85,6e-06,1500,484000000.0,0.00133,2.37
