Wbias,Rd,Wn1,Wn2,Bandwidth,PowerConsumption,VoltageGain
6.5e-06,1100,1e-05,6e-06,146000000.0,0.00109,13.6
6.5e-06,1100,1e-05,7e-06,145000000.0,0.0011,13.97
6.5e-06,1100,1e-05,8e-06,144000000.0,0.0011,14.2
6.5e-06,1100,1e-05,9e-06,144000000.0,0.00111,14.35
6.5e-06,1100,1e-05,1e-05,144000000.0,0.00111,14.47
6.5e-06,1100,1e-05,1.1e-05,143000000.0,0.00112,14.56
6.5e-06,1100,1e-05,1.2e-05,143000000.0,0.00112,14.63
6.5e-06,1100,1.1e-05,5e-06,148000000.0,0.00112,13.17
6.5e-06,1100,1.1e-05,6e-06,146000000.0,0.00113,13.92
6.5e-06,1100,1.1e-05,7e-06,145000000.0,0.00114,14.34
6.5e-06,1100,1.1e-05,8e-06,145000000.0,0.00114,14.6
6.5e-06,1100,1.1e-05,9e-06,144000000.0,0.00115,14.78
6.5e-06,1100,1.1e-05,1e-05,144000000.0,0.00115,14.91
6.5e-06,1100,1.1e-05,1.1e-05,144000000.0,0.00116,15.01
6.5e-06,1100,1.1e-05,1.2e-05,143000000.0,0.00116,15.09
6.5e-06,1100,1.2e-05,5e-06,149000000.0,0.00115,13.3
6.5e-06,1100,1.2e-05,6e-06,147000000.0,0.00116,14.17
6.5e-06,1100,1.2e-05,7e-06,146000000.0,0.00117,14.65
6.5e-06,1100,1.2e-05,8e-06,145000000.0,0.00118,14.95
6.5e-06,1100,1.2e-05,9e-06,145000000.0,0.00118,15.15
6.5e-06,1100,1.2e-05,1e-05,144000000.0,0.00119,15.29
6.5e-06,1100,1.2e-05,1.1e-05,144000000.0,0.00119,15.4
6.5e-06,1100,1.2e-05,1.2e-05,144000000.0,0.00119,15.49
6.5e-06,1100,1.3e-05,5e-06,150000000.0,0.00118,13.37
6.5e-06,1100,1.3e-05,6e-06,148000000.0,0.00119,14.36
6.5e-06,1100,1.3e-05,7e-06,146000000.0,0.0012,14.91
6.5e-06,1100,1.3e-05,8e-06,146000000.0,0.00121,15.24
6.5e-06,1100,1.3e-05,9e-06,145000000.0,0.00122,15.47
6.5e-06,1100,1.3e-05,1e-05,145000000.0,0.00122,15.63
6.5e-06,1100,1.3e-05,1.1e-05,144000000.0,0.00122,15.74
6.5e-06,1100,1.3e-05,1.2e-05,144000000.0,0.00123,15.84
6.5e-06,1100,1.4e-05,5e-06,151000000.0,0.00121,13.38
6.5e-06,1100,1.4e-05,6e-06,148000000.0,0.00122,14.5
6.5e-06,1100,1.4e-05,7e-06,147000000.0,0.00123,15.12
6.5e-06,1100,1.4e-05,8e-06,146000000.0,0.00124,15.5
6.5e-06,1100,1.4e-05,9e-06,145000000.0,0.00124,15.74
6.5e-06,1100,1.4e-05,1e-05,145000000.0,0.00125,15.92
6.5e-06,1100,1.4e-05,1.1e-05,144000000.0,0.00125,16.05
6.5e-06,1100,1.4e-05,1.2e-05,144000000.0,0.00126,16.15
6.5e-06,1100,1.5e-05,5e-06,152000000.0,0.00123,13.36
6.5e-06,1100,1.5e-05,6e-06,149000000.0,0.00125,14.61
6.5e-06,1100,1.5e-05,7e-06,148000000.0,0.00126,15.3
6.5e-06,1100,1.5e-05,8e-06,147000000.0,0.00127,15.71
6.5e-06,1100,1.5e-05,9e-06,146000000.0,0.00127,15.99
6.5e-06,1100,1.5e-05,1e-05,145000000.0,0.00128,16.18
6.5e-06,1100,1.5e-05,1.1e-05,145000000.0,0.00128,16.32
6.5e-06,1100,1.5e-05,1.2e-05,144000000.0,0.00128,16.43
6.5e-06,1100,1.6e-05,5e-06,153000000.0,0.00125,13.29
6.5e-06,1100,1.6e-05,6e-06,150000000.0,0.00127,14.67
6.5e-06,1100,1.6e-05,7e-06,148000000.0,0.00128,15.44
6.5e-06,1100,1.6e-05,8e-06,147000000.0,0.00129,15.9
6.5e-06,1100,1.6e-05,9e-06,146000000.0,0.0013,16.2
6.5e-06,1100,1.6e-05,1e-05,146000000.0,0.0013,16.41
6.5e-06,1100,1.6e-05,1.1e-05,145000000.0,0.0013,16.56
6.5e-06,1100,1.6e-05,1.2e-05,145000000.0,0.00131,16.68
6.5e-06,1100,1.7e-05,5e-06,154000000.0,0.00127,13.19
6.5e-06,1100,1.7e-05,6e-06,151000000.0,0.00129,14.7
6.5e-06,1100,1.7e-05,7e-06,149000000.0,0.0013,15.55
6.5e-06,1100,1.7e-05,8e-06,148000000.0,0.00131,16.06
6.5e-06,1100,1.7e-05,9e-06,147000000.0,0.00132,16.38
6.5e-06,1100,1.7e-05,1e-05,146000000.0,0.00132,16.61
6.5e-06,1100,1.7e-05,1.1e-05,145000000.0,0.00133,16.77
6.5e-06,1100,1.7e-05,1.2e-05,145000000.0,0.00133,16.9
6.5e-06,1200,6e-06,5e-06,133000000.0,0.000873,11.71
6.5e-06,1200,6e-06,6e-06,133000000.0,0.00088,12.01
6.5e-06,1200,6e-06,7e-06,132000000.0,0.000885,12.2
6.5e-06,1200,6e-06,8e-06,132000000.0,0.000889,12.33
6.5e-06,1200,6e-06,9e-06,132000000.0,0.000893,12.42
6.5e-06,1200,6e-06,1e-05,132000000.0,0.000896,12.49
6.5e-06,1200,6e-06,1.1e-05,131000000.0,0.000898,12.55
6.5e-06,1200,6e-06,1.2e-05,131000000.0,0.0009,12.59
6.5e-06,1200,7e-06,5e-06,134000000.0,0.000935,12.41
6.5e-06,1200,7e-06,6e-06,133000000.0,0.000944,12.79
6.5e-06,1200,7e-06,7e-06,133000000.0,0.00095,13.01
6.5e-06,1200,7e-06,8e-06,133000000.0,0.000954,13.16
6.5e-06,1200,7e-06,9e-06,132000000.0,0.000958,13.27
6.5e-06,1200,7e-06,1e-05,132000000.0,0.000961,13.36
6.5e-06,1200,7e-06,1.1e-05,132000000.0,0.000964,13.42
6.5e-06,1200,7e-06,1.2e-05,132000000.0,0.000966,13.48
6.5e-06,1200,8e-06,5e-06,135000000.0,0.000989,12.92
6.5e-06,1200,8e-06,6e-06,134000000.0,0.000999,13.39
6.5e-06,1200,8e-06,7e-06,133000000.0,0.00101,13.67
6.5e-06,1200,8e-06,8e-06,133000000.0,0.00101,13.85
6.5e-06,1200,8e-06,9e-06,133000000.0,0.00101,13.97
6.5e-06,1200,8e-06,1e-05,132000000.0,0.00102,14.07
6.5e-06,1200,8e-06,1.1e-05,132000000.0,0.00102,14.14
6.5e-06,1200,8e-06,1.2e-05,132000000.0,0.00102,14.2
6.5e-06,1200,9e-06,5e-06,135000000.0,0.00104,13.29
6.5e-06,1200,9e-06,6e-06,134000000.0,0.00105,13.87
6.5e-06,1200,9e-06,7e-06,134000000.0,0.00105,14.2
6.5e-06,1200,9e-06,8e-06,133000000.0,0.00106,14.41
6.5e-06,1200,9e-06,9e-06,133000000.0,0.00106,14.55
6.5e-06,1200,9e-06,1e-05,133000000.0,0.00107,14.66
6.5e-06,1200,9e-06,1.1e-05,132000000.0,0.00107,14.75
6.5e-06,1200,9e-06,1.2e-05,132000000.0,0.00107,14.81
6.5e-06,1200,1e-05,5e-06,136000000.0,0.00108,13.56
6.5e-06,1200,1e-05,6e-06,135000000.0,0.00109,14.25
6.5e-06,1200,1e-05,7e-06,134000000.0,0.0011,14.63
6.5e-06,1200,1e-05,8e-06,134000000.0,0.0011,14.88
6.5e-06,1200,1e-05,9e-06,133000000.0,0.00111,15.04
6.5e-06,1200,1e-05,1e-05,133000000.0,0.00111,15.17
6.5e-06,1200,1e-05,1.1e-05,133000000.0,0.00111,15.26
6.5e-06,1200,1e-05,1.2e-05,132000000.0,0.00112,15.33
6.5e-06,1200,1.1e-05,5e-06,137000000.0,0.00111,13.74
6.5e-06,1200,1.1e-05,6e-06,136000000.0,0.00113,14.54
6.5e-06,1200,1.1e-05,7e-06,135000000.0,0.00114,14.99
6.5e-06,1200,1.1e-05,8e-06,134000000.0,0.00114,15.27
6.5e-06,1200,1.1e-05,9e-06,134000000.0,0.00115,15.46
6.5e-06,1200,1.1e-05,1e-05,133000000.0,0.00115,15.6
6.5e-06,1200,1.1e-05,1.1e-05,133000000.0,0.00115,15.7
6.5e-06,1200,1.1e-05,1.2e-05,133000000.0,0.00116,15.78
6.5e-06,1200,1.2e-05,5e-06,138000000.0,0.00115,13.83
6.5e-06,1200,1.2e-05,6e-06,136000000.0,0.00116,14.76
6.5e-06,1200,1.2e-05,7e-06,135000000.0,0.00117,15.28
6.5e-06,1200,1.2e-05,8e-06,135000000.0,0.00118,15.6
6.5e-06,1200,1.2e-05,9e-06,134000000.0,0.00118,15.82
6.5e-06,1200,1.2e-05,1e-05,134000000.0,0.00119,15.97
6.5e-06,1200,1.2e-05,1.1e-05,133000000.0,0.00119,16.09
6.5e-06,1200,1.2e-05,1.2e-05,133000000.0,0.00119,16.18
6.5e-06,1200,1.3e-05,5e-06,139000000.0,0.00118,13.87
6.5e-06,1200,1.3e-05,6e-06,137000000.0,0.00119,14.93
6.5e-06,1200,1.3e-05,7e-06,136000000.0,0.0012,15.52
6.5e-06,1200,1.3e-05,8e-06,135000000.0,0.00121,15.88
6.5e-06,1200,1.3e-05,9e-06,135000000.0,0.00121,16.12
6.5e-06,1200,1.3e-05,1e-05,134000000.0,0.00122,16.29
6.5e-06,1200,1.3e-05,1.1e-05,134000000.0,0.00122,16.42
6.5e-06,1200,1.3e-05,1.2e-05,133000000.0,0.00122,16.52
6.5e-06,1200,1.4e-05,5e-06,140000000.0,0.0012,13.85
6.5e-06,1200,1.4e-05,6e-06,138000000.0,0.00122,15.05
6.5e-06,1200,1.4e-05,7e-06,137000000.0,0.00123,15.72
6.5e-06,1200,1.4e-05,8e-06,136000000.0,0.00124,16.12
6.5e-06,1200,1.4e-05,9e-06,135000000.0,0.00124,16.39
6.5e-06,1200,1.4e-05,1e-05,134000000.0,0.00125,16.58
6.5e-06,1200,1.4e-05,1.1e-05,134000000.0,0.00125,16.72
6.5e-06,1200,1.4e-05,1.2e-05,134000000.0,0.00125,16.82
6.5e-06,1200,1.5e-05,5e-06,141000000.0,0.00123,13.78
6.5e-06,1200,1.5e-05,6e-06,139000000.0,0.00124,15.12
6.5e-06,1200,1.5e-05,7e-06,137000000.0,0.00126,15.87
6.5e-06,1200,1.5e-05,8e-06,136000000.0,0.00126,16.32
6.5e-06,1200,1.5e-05,9e-06,135000000.0,0.00127,16.62
6.5e-06,1200,1.5e-05,1e-05,135000000.0,0.00127,16.82
6.5e-06,1200,1.5e-05,1.1e-05,134000000.0,0.00128,16.98
6.5e-06,1200,1.5e-05,1.2e-05,134000000.0,0.00128,17.09
6.5e-06,1200,1.6e-05,5e-06,142000000.0,0.00125,13.68
6.5e-06,1200,1.6e-05,6e-06,140000000.0,0.00127,15.15
6.5e-06,1200,1.6e-05,7e-06,138000000.0,0.00128,15.98
6.5e-06,1200,1.6e-05,8e-06,137000000.0,0.00129,16.49
6.5e-06,1200,1.6e-05,9e-06,136000000.0,0.00129,16.81
6.5e-06,1200,1.6e-05,1e-05,135000000.0,0.0013,17.04
6.5e-06,1200,1.6e-05,1.1e-05,135000000.0,0.0013,17.21
6.5e-06,1200,1.6e-05,1.2e-05,134000000.0,0.00131,17.33
6.5e-06,1200,1.7e-05,5e-06,144000000.0,0.00127,13.55
6.5e-06,1200,1.7e-05,6e-06,141000000.0,0.00129,15.15
6.5e-06,1200,1.7e-05,7e-06,139000000.0,0.0013,16.07
6.5e-06,1200,1.7e-05,8e-06,137000000.0,0.00131,16.62
6.5e-06,1200,1.7e-05,9e-06,136000000.0,0.00132,16.98
6.5e-06,1200,1.7e-05,1e-05,136000000.0,0.00132,17.23
6.5e-06,1200,1.7e-05,1.1e-05,135000000.0,0.00133,17.41
6.5e-06,1200,1.7e-05,1.2e-05,135000000.0,0.00133,17.55
6.5e-06,1300,6e-06,5e-06,125000000.0,0.000871,12.34
6.5e-06,1300,6e-06,6e-06,124000000.0,0.000879,12.66
6.5e-06,1300,6e-06,7e-06,124000000.0,0.000884,12.85
6.5e-06,1300,6e-06,8e-06,124000000.0,0.000888,12.98
6.5e-06,1300,6e-06,9e-06,124000000.0,0.000892,13.08
6.5e-06,1300,6e-06,1e-05,123000000.0,0.000895,13.15
6.5e-06,1300,6e-06,1.1e-05,123000000.0,0.000897,13.21
6.5e-06,1300,6e-06,1.2e-05,123000000.0,0.000899,13.26
6.5e-06,1300,7e-06,5e-06,125000000.0,0.000934,13.02
6.5e-06,1300,7e-06,6e-06,125000000.0,0.000942,13.41
6.5e-06,1300,7e-06,7e-06,124000000.0,0.000948,13.65
6.5e-06,1300,7e-06,8e-06,124000000.0,0.000953,13.81
6.5e-06,1300,7e-06,9e-06,124000000.0,0.000957,13.92
6.5e-06,1300,7e-06,1e-05,124000000.0,0.00096,14.01
6.5e-06,1300,7e-06,1.1e-05,123000000.0,0.000963,14.08
6.5e-06,1300,7e-06,1.2e-05,123000000.0,0.000965,14.13
6.5e-06,1300,8e-06,5e-06,126000000.0,0.000988,13.5
6.5e-06,1300,8e-06,6e-06,125000000.0,0.000997,14.0
6.5e-06,1300,8e-06,7e-06,125000000.0,0.001,14.29
6.5e-06,1300,8e-06,8e-06,125000000.0,0.00101,14.48
6.5e-06,1300,8e-06,9e-06,124000000.0,0.00101,14.61
6.5e-06,1300,8e-06,1e-05,124000000.0,0.00102,14.71
6.5e-06,1300,8e-06,1.1e-05,124000000.0,0.00102,14.79
6.5e-06,1300,8e-06,1.2e-05,124000000.0,0.00102,14.86
6.5e-06,1300,9e-06,5e-06,127000000.0,0.00103,13.85
6.5e-06,1300,9e-06,6e-06,126000000.0,0.00105,14.46
6.5e-06,1300,9e-06,7e-06,125000000.0,0.00105,14.81
6.5e-06,1300,9e-06,8e-06,125000000.0,0.00106,15.03
6.5e-06,1300,9e-06,9e-06,125000000.0,0.00106,15.19
6.5e-06,1300,9e-06,1e-05,124000000.0,0.00107,15.3
6.5e-06,1300,9e-06,1.1e-05,124000000.0,0.00107,15.39
6.5e-06,1300,9e-06,1.2e-05,124000000.0,0.00107,15.46
6.5e-06,1300,1e-05,5e-06,128000000.0,0.00108,14.09
6.5e-06,1300,1e-05,6e-06,127000000.0,0.00109,14.82
6.5e-06,1300,1e-05,7e-06,126000000.0,0.0011,15.23
6.5e-06,1300,1e-05,8e-06,125000000.0,0.0011,15.49
6.5e-06,1300,1e-05,9e-06,125000000.0,0.00111,15.66
6.5e-06,1300,1e-05,1e-05,125000000.0,0.00111,15.79
6.5e-06,1300,1e-05,1.1e-05,124000000.0,0.00111,15.89
6.5e-06,1300,1e-05,1.2e-05,124000000.0,0.00112,15.97
6.5e-06,1300,1.1e-05,5e-06,129000000.0,0.00111,14.22
6.5e-06,1300,1.1e-05,6e-06,127000000.0,0.00113,15.08
6.5e-06,1300,1.1e-05,7e-06,127000000.0,0.00113,15.57
6.5e-06,1300,1.1e-05,8e-06,126000000.0,0.00114,15.87
6.5e-06,1300,1.1e-05,9e-06,125000000.0,0.00114,16.07
6.5e-06,1300,1.1e-05,1e-05,125000000.0,0.00115,16.22
6.5e-06,1300,1.1e-05,1.1e-05,125000000.0,0.00115,16.33
6.5e-06,1300,1.1e-05,1.2e-05,125000000.0,0.00116,16.41
6.5e-06,1300,1.2e-05,5e-06,130000000.0,0.00114,14.28
6.5e-06,1300,1.2e-05,6e-06,128000000.0,0.00116,15.28
6.5e-06,1300,1.2e-05,7e-06,127000000.0,0.00117,15.84
6.5e-06,1300,1.2e-05,8e-06,126000000.0,0.00117,16.18
6.5e-06,1300,1.2e-05,9e-06,126000000.0,0.00118,16.41
6.5e-06,1300,1.2e-05,1e-05,126000000.0,0.00118,16.58
6.5e-06,1300,1.2e-05,1.1e-05,125000000.0,0.00119,16.7
6.5e-06,1300,1.2e-05,1.2e-05,125000000.0,0.00119,16.8
6.5e-06,1300,1.3e-05,5e-06,131000000.0,0.00117,14.27
6.5e-06,1300,1.3e-05,6e-06,129000000.0,0.00119,15.42
6.5e-06,1300,1.3e-05,7e-06,128000000.0,0.0012,16.05
6.5e-06,1300,1.3e-05,8e-06,127000000.0,0.00121,16.44
6.5e-06,1300,1.3e-05,9e-06,126000000.0,0.00121,16.7
6.5e-06,1300,1.3e-05,1e-05,126000000.0,0.00122,16.89
6.5e-06,1300,1.3e-05,1.1e-05,126000000.0,0.00122,17.02
6.5e-06,1300,1.3e-05,1.2e-05,125000000.0,0.00122,17.13
6.5e-06,1300,1.4e-05,5e-06,132000000.0,0.0012,14.21
6.5e-06,1300,1.4e-05,6e-06,130000000.0,0.00122,15.5
6.5e-06,1300,1.4e-05,7e-06,128000000.0,0.00123,16.22
6.5e-06,1300,1.4e-05,8e-06,128000000.0,0.00123,16.66
6.5e-06,1300,1.4e-05,9e-06,127000000.0,0.00124,16.95
6.5e-06,1300,1.4e-05,1e-05,126000000.0,0.00125,17.15
6.5e-06,1300,1.4e-05,1.1e-05,126000000.0,0.00125,17.3
6.5e-06,1300,1.4e-05,1.2e-05,126000000.0,0.00125,17.42
6.5e-06,1300,1.5e-05,5e-06,133000000.0,0.00122,14.1
6.5e-06,1300,1.5e-05,6e-06,131000000.0,0.00124,15.53
6.5e-06,1300,1.5e-05,7e-06,129000000.0,0.00125,16.34
6.5e-06,1300,1.5e-05,8e-06,128000000.0,0.00126,16.84
6.5e-06,1300,1.5e-05,9e-06,127000000.0,0.00127,17.16
6.5e-06,1300,1.5e-05,1e-05,127000000.0,0.00127,17.38
6.5e-06,1300,1.5e-05,1.1e-05,126000000.0,0.00128,17.55
6.5e-06,1300,1.5e-05,1.2e-05,126000000.0,0.00128,17.67
6.5e-06,1300,1.6e-05,5e-06,135000000.0,0.00124,13.96
6.5e-06,1300,1.6e-05,6e-06,132000000.0,0.00126,15.52
6.5e-06,1300,1.6e-05,7e-06,130000000.0,0.00128,16.42
6.5e-06,1300,1.6e-05,8e-06,129000000.0,0.00129,16.97
6.5e-06,1300,1.6e-05,9e-06,128000000.0,0.00129,17.33
6.5e-06,1300,1.6e-05,1e-05,127000000.0,0.0013,17.58
6.5e-06,1300,1.6e-05,1.1e-05,127000000.0,0.0013,17.76
6.5e-06,1300,1.6e-05,1.2e-05,126000000.0,0.0013,17.9
6.5e-06,1300,1.7e-05,5e-06,136000000.0,0.00126,13.78
6.5e-06,1300,1.7e-05,6e-06,133000000.0,0.00128,15.48
6.5e-06,1300,1.7e-05,7e-06,131000000.0,0.0013,16.47
6.5e-06,1300,1.7e-05,8e-06,130000000.0,0.00131,17.08
6.5e-06,1300,1.7e-05,9e-06,129000000.0,0.00131,17.47
6.5e-06,1300,1.7e-05,1e-05,128000000.0,0.00132,17.75
6.5e-06,1300,1.7e-05,1.1e-05,127000000.0,0.00132,17.94
6.5e-06,1300,1.7e-05,1.2e-05,127000000.0,0.00133,18.09
6.5e-06,1400,6e-06,5e-06,118000000.0,0.00087,12.92
6.5e-06,1400,6e-06,6e-06,118000000.0,0.000878,13.25
6.5e-06,1400,6e-06,7e-06,117000000.0,0.000883,13.45
6.5e-06,1400,6e-06,8e-06,117000000.0,0.000887,13.58
6.5e-06,1400,6e-06,9e-06,117000000.0,0.000891,13.68
6.5e-06,1400,6e-06,1e-05,117000000.0,0.000894,13.76
6.5e-06,1400,6e-06,1.1e-05,116000000.0,0.000896,13.82
6.5e-06,1400,6e-06,1.2e-05,116000000.0,0.000898,13.87
6.5e-06,1400,7e-06,5e-06,119000000.0,0.000933,13.57
6.5e-06,1400,7e-06,6e-06,118000000.0,0.000941,13.99
6.5e-06,1400,7e-06,7e-06,118000000.0,0.000947,14.24
6.5e-06,1400,7e-06,8e-06,117000000.0,0.000952,14.4
6.5e-06,1400,7e-06,9e-06,117000000.0,0.000956,14.52
6.5e-06,1400,7e-06,1e-05,117000000.0,0.000959,14.61
6.5e-06,1400,7e-06,1.1e-05,117000000.0,0.000961,14.68
6.5e-06,1400,7e-06,1.2e-05,117000000.0,0.000964,14.74
6.5e-06,1400,8e-06,5e-06,119000000.0,0.000986,14.03
6.5e-06,1400,8e-06,6e-06,119000000.0,0.000996,14.56
6.5e-06,1400,8e-06,7e-06,118000000.0,0.001,14.86
6.5e-06,1400,8e-06,8e-06,118000000.0,0.00101,15.06
6.5e-06,1400,8e-06,9e-06,118000000.0,0.00101,15.2
6.5e-06,1400,8e-06,1e-05,117000000.0,0.00102,15.31
6.5e-06,1400,8e-06,1.1e-05,117000000.0,0.00102,15.39
6.5e-06,1400,8e-06,1.2e-05,117000000.0,0.00102,15.45
6.5e-06,1400,9e-06,5e-06,120000000.0,0.00103,14.34
6.5e-06,1400,9e-06,6e-06,119000000.0,0.00104,14.99
6.5e-06,1400,9e-06,7e-06,119000000.0,0.00105,15.36
6.5e-06,1400,9e-06,8e-06,118000000.0,0.00106,15.6
6.5e-06,1400,9e-06,9e-06,118000000.0,0.00106,15.76
6.5e-06,1400,9e-06,1e-05,118000000.0,0.00106,15.88
6.5e-06,1400,9e-06,1.1e-05,118000000.0,0.00107,15.97
6.5e-06,1400,9e-06,1.2e-05,117000000.0,0.00107,16.05
6.5e-06,1400,1e-05,5e-06,121000000.0,0.00107,14.54
6.5e-06,1400,1e-05,6e-06,120000000.0,0.00109,15.32
6.5e-06,1400,1e-05,7e-06,119000000.0,0.00109,15.76
6.5e-06,1400,1e-05,8e-06,119000000.0,0.0011,16.04
6.5e-06,1400,1e-05,9e-06,118000000.0,0.0011,16.23
6.5e-06,1400,1e-05,1e-05,118000000.0,0.00111,16.36
6.5e-06,1400,1e-05,1.1e-05,118000000.0,0.00111,16.47
6.5e-06,1400,1e-05,1.2e-05,118000000.0,0.00111,16.55
6.5e-06,1400,1.1e-05,5e-06,122000000.0,0.00111,14.63
6.5e-06,1400,1.1e-05,6e-06,121000000.0,0.00112,15.55
6.5e-06,1400,1.1e-05,7e-06,120000000.0,0.00113,16.07
6.5e-06,1400,1.1e-05,8e-06,119000000.0,0.00114,16.4
6.5e-06,1400,1.1e-05,9e-06,119000000.0,0.00114,16.61
6.5e-06,1400,1.1e-05,1e-05,119000000.0,0.00115,16.77
6.5e-06,1400,1.1e-05,1.1e-05,118000000.0,0.00115,16.89
6.5e-06,1400,1.1e-05,1.2e-05,118000000.0,0.00115,16.98
6.5e-06,1400,1.2e-05,5e-06,123000000.0,0.00114,14.65
6.5e-06,1400,1.2e-05,6e-06,122000000.0,0.00116,15.71
6.5e-06,1400,1.2e-05,7e-06,121000000.0,0.00117,16.32
6.5e-06,1400,1.2e-05,8e-06,120000000.0,0.00117,16.69
6.5e-06,1400,1.2e-05,9e-06,119000000.0,0.00118,16.94
6.5e-06,1400,1.2e-05,1e-05,119000000.0,0.00118,17.11
6.5e-06,1400,1.2e-05,1.2e-05,118000000.0,0.00119,17.35
6.5e-06,1400,1.3e-05,5e-06,125000000.0,0.00117,14.59
6.5e-06,1400,1.3e-05,6e-06,123000000.0,0.00119,15.81
6.5e-06,1400,1.3e-05,7e-06,121000000.0,0.0012,16.5
6.5e-06,1400,1.3e-05,8e-06,121000000.0,0.0012,16.92
6.5e-06,1400,1.3e-05,9e-06,120000000.0,0.00121,17.2
6.5e-06,1400,1.3e-05,1e-05,120000000.0,0.00121,17.4
6.5e-06,1400,1.3e-05,1.1e-05,119000000.0,0.00122,17.55
6.5e-06,1400,1.3e-05,1.2e-05,119000000.0,0.00122,17.66
6.5e-06,1400,1.4e-05,5e-06,126000000.0,0.00119,14.47
6.5e-06,1400,1.4e-05,6e-06,124000000.0,0.00121,15.84
6.5e-06,1400,1.4e-05,7e-06,122000000.0,0.00122,16.62
6.5e-06,1400,1.4e-05,8e-06,121000000.0,0.00123,17.1
6.5e-06,1400,1.4e-05,9e-06,121000000.0,0.00124,17.42
6.5e-06,1400,1.4e-05,1e-05,120000000.0,0.00124,17.64
6.5e-06,1400,1.4e-05,1.1e-05,120000000.0,0.00125,17.8
6.5e-06,1400,1.4e-05,1.2e-05,119000000.0,0.00125,17.92
6.5e-06,1400,1.5e-05,5e-06,127000000.0,0.00122,14.3
6.5e-06,1400,1.5e-05,6e-06,125000000.0,0.00124,15.81
6.5e-06,1400,1.5e-05,7e-06,123000000.0,0.00125,16.69
6.5e-06,1400,1.5e-05,8e-06,122000000.0,0.00126,17.23
6.5e-06,1400,1.5e-05,9e-06,121000000.0,0.00126,17.59
6.5e-06,1400,1.5e-05,1e-05,121000000.0,0.00127,17.83
6.5e-06,1400,1.5e-05,1.1e-05,120000000.0,0.00127,18.01
6.5e-06,1400,1.5e-05,1.2e-05,120000000.0,0.00128,18.15
6.5e-06,1400,1.6e-05,5e-06,129000000.0,0.00124,14.09
6.5e-06,1400,1.6e-05,6e-06,126000000.0,0.00126,15.74
6.5e-06,1400,1.6e-05,7e-06,125000000.0,0.00127,16.72
6.5e-06,1400,1.6e-05,8e-06,123000000.0,0.00128,17.32
6.5e-06,1400,1.6e-05,9e-06,122000000.0,0.00129,17.71
6.5e-06,1400,1.6e-05,1e-05,122000000.0,0.00129,17.98
6.5e-06,1400,1.6e-05,1.1e-05,121000000.0,0.0013,18.18
6.5e-06,1400,1.6e-05,1.2e-05,121000000.0,0.0013,18.32
6.5e-06,1400,1.7e-05,5e-06,131000000.0,0.00126,13.84
6.5e-06,1400,1.7e-05,6e-06,128000000.0,0.00128,15.62
6.5e-06,1400,1.7e-05,7e-06,126000000.0,0.00129,16.69
6.5e-06,1400,1.7e-05,8e-06,124000000.0,0.0013,17.35
6.5e-06,1400,1.7e-05,9e-06,123000000.0,0.00131,17.79
6.5e-06,1400,1.7e-05,1e-05,123000000.0,0.00132,18.08
6.5e-06,1400,1.7e-05,1.1e-05,122000000.0,0.00132,18.3
6.5e-06,1400,1.7e-05,1.2e-05,122000000.0,0.00132,18.46
6.5e-06,1500,6e-06,5e-06,112000000.0,0.000869,13.45
6.5e-06,1500,6e-06,6e-06,112000000.0,0.000877,13.79
6.5e-06,1500,6e-06,7e-06,112000000.0,0.000882,14.0
6.5e-06,1500,6e-06,8e-06,112000000.0,0.000886,14.14
6.5e-06,1500,6e-06,9e-06,111000000.0,0.00089,14.24
6.5e-06,1500,6e-06,1e-05,111000000.0,0.000893,14.32
6.5e-06,1500,6e-06,1.1e-05,111000000.0,0.000895,14.38
6.5e-06,1500,6e-06,1.2e-05,111000000.0,0.000897,14.43
6.5e-06,1500,7e-06,5e-06,113000000.0,0.000932,14.07
6.5e-06,1500,7e-06,6e-06,113000000.0,0.00094,14.51
6.5e-06,1500,7e-06,7e-06,112000000.0,0.000946,14.77
6.5e-06,1500,7e-06,8e-06,112000000.0,0.000951,14.95
6.5e-06,1500,7e-06,9e-06,112000000.0,0.000955,15.07
6.5e-06,1500,7e-06,1e-05,112000000.0,0.000958,15.16
6.5e-06,1500,7e-06,1.1e-05,111000000.0,0.00096,15.24
6.5e-06,1500,7e-06,1.2e-05,111000000.0,0.000963,15.3
6.5e-06,1500,8e-06,5e-06,114000000.0,0.000984,14.5
6.5e-06,1500,8e-06,6e-06,113000000.0,0.000994,15.06
6.5e-06,1500,8e-06,7e-06,113000000.0,0.001,15.38
6.5e-06,1500,8e-06,8e-06,112000000.0,0.00101,15.59
6.5e-06,1500,8e-06,9e-06,112000000.0,0.00101,15.74
6.5e-06,1500,8e-06,1e-05,112000000.0,0.00101,15.85
6.5e-06,1500,8e-06,1.1e-05,112000000.0,0.00102,15.93
6.5e-06,1500,8e-06,1.2e-05,112000000.0,0.00102,16.0
6.5e-06,1500,9e-06,5e-06,115000000.0,0.00103,14.77
6.5e-06,1500,9e-06,6e-06,114000000.0,0.00104,15.46
6.5e-06,1500,9e-06,7e-06,113000000.0,0.00105,15.86
6.5e-06,1500,9e-06,8e-06,113000000.0,0.00106,16.11
6.5e-06,1500,9e-06,9e-06,113000000.0,0.00106,16.28
6.5e-06,1500,9e-06,1e-05,112000000.0,0.00106,16.41
