C1,C2,Ld,Lg,Ls,WN1,WN2,GTMax,S11Min,NFMin,Bandwidth,PowerConsumption
5e-13,3e-13,4e-09,9.4e-09,6e-10,5e-06,5e-06,14.93,-16.4,1.784,5190000000.0,0.0156
5e-13,3e-13,4e-09,9.4e-09,6e-10,5e-06,5.25e-06,14.95,-16.4,1.781,5180000000.0,0.0157
5e-13,3e-13,4e-09,9.4e-09,6e-10,5e-06,5.5e-06,14.98,-16.39,1.779,5160000000.0,0.0157
5e-13,3e-13,4e-09,9.4e-09,6e-10,5e-06,5.75e-06,15.0,-16.37,1.777,5140000000.0,0.0157
5e-13,3e-13,4e-09,9.4e-09,6e-10,5e-06,6e-06,15.02,-16.34,1.776,5130000000.0,0.0158
5e-13,3e-13,4e-09,9.4e-09,6e-10,5.25e-06,5e-06,15.22,-16.73,1.782,4950000000.0,0.0162
5e-13,3e-13,4e-09,9.4e-09,6e-10,5.25e-06,5.25e-06,15.25,-16.63,1.779,4940000000.0,0.0163
5e-13,3e-13,4e-09,9.4e-09,6e-10,5.25e-06,5.5e-06,15.27,-16.53,1.777,4920000000.0,0.0163
5e-13,3e-13,4e-09,9.4e-09,6e-10,5.25e-06,5.75e-06,15.29,-16.43,1.776,4900000000.0,0.0163
5e-13,3e-13,4e-09,9.4e-09,6e-10,5.25e-06,6e-06,15.31,-16.37,1.774,4890000000.0,0.0164
5e-13,3e-13,4e-09,9.4e-09,6e-10,5.5e-06,5e-06,15.49,-17.01,1.784,4740000000.0,0.0168
5e-13,3e-13,4e-09,9.4e-09,6e-10,5.5e-06,5.25e-06,15.51,-16.98,1.782,4730000000.0,0.0169
5e-13,3e-13,4e-09,9.4e-09,6e-10,5.5e-06,5.5e-06,15.54,-16.94,1.779,4710000000.0,0.0169
5e-13,3e-13,4e-09,9.4e-09,6e-10,5.5e-06,5.75e-06,15.56,-16.89,1.777,4700000000.0,0.0169
5e-13,3e-13,4e-09,9.4e-09,6e-10,5.5e-06,6e-06,15.58,-16.84,1.776,4680000000.0,0.017
5e-13,3e-13,4e-09,9.4e-09,6e-10,5.75e-06,5e-06,15.73,-17.09,1.784,4550000000.0,0.0174
5e-13,3e-13,4e-09,9.4e-09,6e-10,5.75e-06,5.25e-06,15.76,-17.01,1.781,4540000000.0,0.0174
5e-13,3e-13,4e-09,9.4e-09,6e-10,5.75e-06,5.5e-06,15.78,-17.04,1.779,4520000000.0,0.0175
5e-13,3e-13,4e-09,9.4e-09,6e-10,5.75e-06,5.75e-06,15.81,-17.05,1.777,4510000000.0,0.0175
5e-13,3e-13,4e-09,9.4e-09,6e-10,5.75e-06,6e-06,15.83,-17.05,1.776,4490000000.0,0.0176
5e-13,3e-13,4e-09,9.4e-09,6e-10,6e-06,5e-06,15.96,-17.57,1.786,4380000000.0,0.018
5e-13,3e-13,4e-09,9.4e-09,6e-10,6e-06,5.25e-06,15.99,-17.48,1.784,4370000000.0,0.018
5e-13,3e-13,4e-09,9.4e-09,6e-10,6e-06,5.5e-06,16.01,-17.38,1.781,4360000000.0,0.0181
5e-13,3e-13,4e-09,9.4e-09,6e-10,6e-06,5.75e-06,16.04,-17.29,1.779,4350000000.0,0.0181
5e-13,3e-13,4e-09,9.4e-09,6e-10,6e-06,6e-06,16.06,-17.19,1.777,4330000000.0,0.0182
5e-13,3e-13,4e-09,9.4e-09,7e-10,5e-06,5e-06,14.58,-14.12,1.811,4670000000.0,0.0156
5e-13,3e-13,4e-09,9.4e-09,7e-10,5e-06,5.25e-06,14.6,-14.14,1.809,4650000000.0,0.0157
5e-13,3e-13,4e-09,9.4e-09,7e-10,5e-06,5.5e-06,14.63,-14.15,1.808,4630000000.0,0.0157
5e-13,3e-13,4e-09,9.4e-09,7e-10,5e-06,5.75e-06,14.65,-14.16,1.806,4600000000.0,0.0157
5e-13,3e-13,4e-09,9.4e-09,7e-10,5e-06,6e-06,14.66,-14.16,1.805,4580000000.0,0.0158
5e-13,3e-13,4e-09,9.4e-09,7e-10,5.25e-06,5e-06,14.85,-14.43,1.809,4480000000.0,0.0162
5e-13,3e-13,4e-09,9.4e-09,7e-10,5.25e-06,5.25e-06,14.87,-14.4,1.807,4460000000.0,0.0163
5e-13,3e-13,4e-09,9.4e-09,7e-10,5.25e-06,5.5e-06,14.89,-14.36,1.805,4440000000.0,0.0163
5e-13,3e-13,4e-09,9.4e-09,7e-10,5.25e-06,5.75e-06,14.91,-14.31,1.803,4420000000.0,0.0163
5e-13,3e-13,4e-09,9.4e-09,7e-10,5.25e-06,6e-06,14.94,-14.3,1.801,4390000000.0,0.0164
5e-13,3e-13,4e-09,9.4e-09,7e-10,5.5e-06,5e-06,15.09,-14.68,1.81,4310000000.0,0.0168
5e-13,3e-13,4e-09,9.4e-09,7e-10,5.5e-06,5.25e-06,15.12,-14.68,1.807,4290000000.0,0.0169
5e-13,3e-13,4e-09,9.4e-09,7e-10,5.5e-06,5.5e-06,15.14,-14.67,1.805,4270000000.0,0.0169
5e-13,3e-13,4e-09,9.4e-09,7e-10,5.5e-06,5.75e-06,15.16,-14.66,1.804,4250000000.0,0.0169
5e-13,3e-13,4e-09,9.4e-09,7e-10,5.5e-06,6e-06,15.19,-14.65,1.802,4220000000.0,0.017
5e-13,3e-13,4e-09,9.4e-09,7e-10,5.75e-06,5e-06,15.31,-14.82,1.809,4160000000.0,0.0174
5e-13,3e-13,4e-09,9.4e-09,7e-10,5.75e-06,5.25e-06,15.34,-14.83,1.806,4150000000.0,0.0174
5e-13,3e-13,4e-09,9.4e-09,7e-10,5.75e-06,5.5e-06,15.37,-14.86,1.804,4120000000.0,0.0175
5e-13,3e-13,4e-09,9.4e-09,7e-10,5.75e-06,5.75e-06,15.4,-14.89,1.802,4100000000.0,0.0175
5e-13,3e-13,4e-09,9.4e-09,7e-10,5.75e-06,6e-06,15.42,-14.9,1.8,4080000000.0,0.0176
5e-13,3e-13,4e-09,9.4e-09,7e-10,6e-06,5e-06,15.52,-15.17,1.811,4030000000.0,0.018
5e-13,3e-13,4e-09,9.4e-09,7e-10,6e-06,5.25e-06,15.55,-15.14,1.808,4010000000.0,0.018
5e-13,3e-13,4e-09,9.4e-09,7e-10,6e-06,5.5e-06,15.58,-15.11,1.806,3990000000.0,0.0181
5e-13,3e-13,4e-09,9.4e-09,7e-10,6e-06,5.75e-06,15.61,-15.07,1.804,3970000000.0,0.0181
5e-13,3e-13,4e-09,9.4e-09,7e-10,6e-06,6e-06,15.63,-15.05,1.803,3950000000.0,0.0182
5e-13,3e-13,4e-09,9.4e-09,8e-10,5e-06,5e-06,14.22,-12.84,1.842,4230000000.0,0.0156
5e-13,3e-13,4e-09,9.4e-09,8e-10,5e-06,5.25e-06,14.25,-12.8,1.839,4200000000.0,0.0157
5e-13,3e-13,4e-09,9.4e-09,8e-10,5e-06,5.5e-06,14.28,-12.77,1.838,4170000000.0,0.0157
5e-13,3e-13,4e-09,9.4e-09,8e-10,5e-06,5.75e-06,14.3,-12.74,1.836,4150000000.0,0.0157
5e-13,3e-13,4e-09,9.4e-09,8e-10,5e-06,6e-06,14.32,-12.7,1.835,4120000000.0,0.0158
5e-13,3e-13,4e-09,9.4e-09,8e-10,5.25e-06,5e-06,14.48,-13.21,1.84,4080000000.0,0.0162
5e-13,3e-13,4e-09,9.4e-09,8e-10,5.25e-06,5.25e-06,14.5,-13.2,1.837,4050000000.0,0.0163
5e-13,3e-13,4e-09,9.4e-09,8e-10,5.25e-06,5.5e-06,14.53,-13.19,1.835,4030000000.0,0.0163
5e-13,3e-13,4e-09,9.4e-09,8e-10,5.25e-06,5.75e-06,14.55,-13.18,1.833,4000000000.0,0.0163
5e-13,3e-13,4e-09,9.4e-09,8e-10,5.25e-06,6e-06,14.58,-13.16,1.832,3980000000.0,0.0164
5e-13,3e-13,4e-09,9.4e-09,8e-10,5.5e-06,5e-06,14.71,-13.51,1.837,3950000000.0,0.0168
5e-13,3e-13,4e-09,9.4e-09,8e-10,5.5e-06,5.25e-06,14.73,-13.53,1.835,3920000000.0,0.0169
5e-13,3e-13,4e-09,9.4e-09,8e-10,5.5e-06,5.5e-06,14.76,-13.55,1.833,3900000000.0,0.0169
5e-13,3e-13,4e-09,9.4e-09,8e-10,5.5e-06,5.75e-06,14.78,-13.56,1.831,3880000000.0,0.0169
5e-13,3e-13,4e-09,9.4e-09,8e-10,5.5e-06,6e-06,14.81,-13.56,1.83,3850000000.0,0.017
5e-13,3e-13,4e-09,9.4e-09,8e-10,5.75e-06,5e-06,14.91,-13.74,1.837,3830000000.0,0.0174
5e-13,3e-13,4e-09,9.4e-09,8e-10,5.75e-06,5.25e-06,14.94,-13.79,1.834,3810000000.0,0.0174
5e-13,3e-13,4e-09,9.4e-09,8e-10,5.75e-06,5.5e-06,14.97,-13.84,1.832,3790000000.0,0.0175
5e-13,3e-13,4e-09,9.4e-09,8e-10,5.75e-06,5.75e-06,15.0,-13.87,1.83,3770000000.0,0.0175
5e-13,3e-13,4e-09,9.4e-09,8e-10,5.75e-06,6e-06,15.02,-13.9,1.828,3750000000.0,0.0176
5e-13,3e-13,4e-09,9.4e-09,8e-10,6e-06,5e-06,15.11,-14.0,1.836,3730000000.0,0.018
5e-13,3e-13,4e-09,9.4e-09,8e-10,6e-06,5.25e-06,15.14,-14.0,1.834,3710000000.0,0.018
5e-13,3e-13,4e-09,9.4e-09,8e-10,6e-06,5.5e-06,15.16,-14.05,1.832,3690000000.0,0.0181
5e-13,3e-13,4e-09,9.4e-09,8e-10,6e-06,5.75e-06,15.19,-14.12,1.83,3670000000.0,0.0181
5e-13,3e-13,4e-09,9.4e-09,8e-10,6e-06,6e-06,15.21,-14.17,1.828,3650000000.0,0.0182
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,5e-06,5e-06,14.77,-13.01,1.774,4530000000.0,0.0156
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,5e-06,5.25e-06,14.79,-12.97,1.772,4510000000.0,0.0157
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,5e-06,5.5e-06,14.81,-12.92,1.77,4500000000.0,0.0157
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,5e-06,5.75e-06,14.83,-12.9,1.768,4490000000.0,0.0157
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,5e-06,6e-06,14.85,-12.91,1.766,4470000000.0,0.0158
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,5.25e-06,5e-06,15.03,-13.24,1.772,4340000000.0,0.0162
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,5.25e-06,5.25e-06,15.06,-13.22,1.77,4330000000.0,0.0163
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,5.25e-06,5.5e-06,15.08,-13.2,1.768,4310000000.0,0.0163
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,5.25e-06,5.75e-06,15.1,-13.18,1.766,4300000000.0,0.0163
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,5.25e-06,6e-06,15.11,-13.16,1.765,4290000000.0,0.0164
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,5.5e-06,5e-06,15.28,-13.34,1.774,4170000000.0,0.0168
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,5.5e-06,5.25e-06,15.3,-13.35,1.771,4160000000.0,0.0169
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,5.5e-06,5.5e-06,15.32,-13.36,1.769,4150000000.0,0.0169
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,5.5e-06,5.75e-06,15.34,-13.37,1.767,4140000000.0,0.0169
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,5.5e-06,6e-06,15.36,-13.37,1.766,4130000000.0,0.017
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,5.75e-06,5e-06,15.5,-13.62,1.774,4030000000.0,0.0174
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,5.75e-06,5.25e-06,15.52,-13.59,1.771,4020000000.0,0.0174
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,5.75e-06,5.5e-06,15.54,-13.55,1.769,4010000000.0,0.0175
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,5.75e-06,5.75e-06,15.56,-13.51,1.768,4000000000.0,0.0175
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,5.75e-06,6e-06,15.59,-13.48,1.766,3980000000.0,0.0176
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,6e-06,5e-06,15.7,-13.82,1.776,3900000000.0,0.018
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,6e-06,5.25e-06,15.72,-13.81,1.773,3900000000.0,0.018
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,6e-06,5.5e-06,15.75,-13.8,1.771,3880000000.0,0.0181
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,6e-06,5.75e-06,15.77,-13.79,1.769,3870000000.0,0.0181
5e-13,3e-13,4e-09,1.14e-08,7.47e-10,6e-06,6e-06,15.8,-13.77,1.767,3860000000.0,0.0182
5e-13,3e-13,4e-09,1.14e-08,6e-10,5e-06,5e-06,15.32,-16.19,1.736,5050000000.0,0.0156
5e-13,3e-13,4e-09,1.14e-08,6e-10,5e-06,5.25e-06,15.34,-16.09,1.734,5050000000.0,0.0157
5e-13,3e-13,4e-09,1.14e-08,6e-10,5e-06,5.5e-06,15.37,-15.99,1.732,5050000000.0,0.0157
5e-13,3e-13,4e-09,1.14e-08,6e-10,5e-06,5.75e-06,15.39,-15.9,1.731,5040000000.0,0.0157
5e-13,3e-13,4e-09,1.14e-08,6e-10,5e-06,6e-06,15.4,-15.81,1.729,5030000000.0,0.0158
5e-13,3e-13,4e-09,1.14e-08,6e-10,5.25e-06,5e-06,15.62,-16.33,1.738,4810000000.0,0.0162
5e-13,3e-13,4e-09,1.14e-08,6e-10,5.25e-06,5.25e-06,15.65,-16.31,1.736,4810000000.0,0.0163
5e-13,3e-13,4e-09,1.14e-08,6e-10,5.25e-06,5.5e-06,15.67,-16.28,1.734,4810000000.0,0.0163
5e-13,3e-13,4e-09,1.14e-08,6e-10,5.25e-06,5.75e-06,15.69,-16.24,1.733,4800000000.0,0.0163
5e-13,3e-13,4e-09,1.14e-08,6e-10,5.25e-06,6e-06,15.71,-16.19,1.732,4800000000.0,0.0164
5e-13,3e-13,4e-09,1.14e-08,6e-10,5.5e-06,5e-06,15.9,-16.56,1.74,4600000000.0,0.0168
5e-13,3e-13,4e-09,1.14e-08,6e-10,5.5e-06,5.25e-06,15.93,-16.42,1.737,4600000000.0,0.0169
5e-13,3e-13,4e-09,1.14e-08,6e-10,5.5e-06,5.5e-06,15.95,-16.29,1.735,4600000000.0,0.0169
5e-13,3e-13,4e-09,1.14e-08,6e-10,5.5e-06,5.75e-06,15.97,-16.18,1.733,4590000000.0,0.0169
5e-13,3e-13,4e-09,1.14e-08,6e-10,5.5e-06,6e-06,15.99,-16.2,1.732,4590000000.0,0.017
5e-13,3e-13,4e-09,1.14e-08,6e-10,5.75e-06,5e-06,16.16,-16.87,1.743,4420000000.0,0.0174
5e-13,3e-13,4e-09,1.14e-08,6e-10,5.75e-06,5.25e-06,16.18,-16.81,1.741,4420000000.0,0.0174
5e-13,3e-13,4e-09,1.14e-08,6e-10,5.75e-06,5.5e-06,16.2,-16.74,1.739,4410000000.0,0.0175
5e-13,3e-13,4e-09,1.14e-08,6e-10,5.75e-06,5.75e-06,16.23,-16.66,1.737,4410000000.0,0.0175
5e-13,3e-13,4e-09,1.14e-08,6e-10,5.75e-06,6e-06,16.25,-16.58,1.736,4400000000.0,0.0176
5e-13,3e-13,4e-09,1.14e-08,6e-10,6e-06,5e-06,16.39,-16.82,1.744,4250000000.0,0.018
5e-13,3e-13,4e-09,1.14e-08,6e-10,6e-06,5.25e-06,16.42,-16.84,1.742,4250000000.0,0.018
5e-13,3e-13,4e-09,1.14e-08,6e-10,6e-06,5.5e-06,16.44,-16.83,1.74,4240000000.0,0.0181
5e-13,3e-13,4e-09,1.14e-08,6e-10,6e-06,5.75e-06,16.46,-16.82,1.738,4240000000.0,0.0181
5e-13,3e-13,4e-09,1.14e-08,6e-10,6e-06,6e-06,16.48,-16.8,1.736,4240000000.0,0.0182
5e-13,3e-13,4e-09,1.14e-08,7e-10,5e-06,5e-06,14.95,-13.78,1.761,4690000000.0,0.0156
5e-13,3e-13,4e-09,1.14e-08,7e-10,5e-06,5.25e-06,14.97,-13.76,1.759,4680000000.0,0.0157
5e-13,3e-13,4e-09,1.14e-08,7e-10,5e-06,5.5e-06,14.99,-13.73,1.757,4670000000.0,0.0157
5e-13,3e-13,4e-09,1.14e-08,7e-10,5e-06,5.75e-06,15.01,-13.7,1.755,4660000000.0,0.0157
5e-13,3e-13,4e-09,1.14e-08,7e-10,5e-06,6e-06,15.03,-13.66,1.754,4650000000.0,0.0158
5e-13,3e-13,4e-09,1.14e-08,7e-10,5.25e-06,5e-06,15.22,-13.86,1.761,4490000000.0,0.0162
5e-13,3e-13,4e-09,1.14e-08,7e-10,5.25e-06,5.25e-06,15.25,-13.85,1.759,4480000000.0,0.0163
5e-13,3e-13,4e-09,1.14e-08,7e-10,5.25e-06,5.5e-06,15.27,-13.85,1.757,4470000000.0,0.0163
5e-13,3e-13,4e-09,1.14e-08,7e-10,5.25e-06,5.75e-06,15.29,-13.86,1.755,4460000000.0,0.0163
5e-13,3e-13,4e-09,1.14e-08,7e-10,5.25e-06,6e-06,15.31,-13.85,1.754,4450000000.0,0.0164
5e-13,3e-13,4e-09,1.14e-08,7e-10,5.5e-06,5e-06,15.48,-14.18,1.762,4310000000.0,0.0168
5e-13,3e-13,4e-09,1.14e-08,7e-10,5.5e-06,5.25e-06,15.5,-14.13,1.76,4300000000.0,0.0169
5e-13,3e-13,4e-09,1.14e-08,7e-10,5.5e-06,5.5e-06,15.52,-14.09,1.758,4290000000.0,0.0169
5e-13,3e-13,4e-09,1.14e-08,7e-10,5.5e-06,5.75e-06,15.54,-14.04,1.756,4280000000.0,0.0169
5e-13,3e-13,4e-09,1.14e-08,7e-10,5.5e-06,6e-06,15.56,-13.99,1.754,4270000000.0,0.017
5e-13,3e-13,4e-09,1.14e-08,7e-10,5.75e-06,5e-06,15.71,-14.34,1.763,4150000000.0,0.0174
5e-13,3e-13,4e-09,1.14e-08,7e-10,5.75e-06,5.25e-06,15.73,-14.33,1.761,4140000000.0,0.0174
5e-13,3e-13,4e-09,1.14e-08,7e-10,5.75e-06,5.5e-06,15.75,-14.31,1.759,4130000000.0,0.0175
5e-13,3e-13,4e-09,1.14e-08,7e-10,5.75e-06,5.75e-06,15.78,-14.3,1.757,4130000000.0,0.0175
5e-13,3e-13,4e-09,1.14e-08,7e-10,5.75e-06,6e-06,15.79,-14.27,1.756,4120000000.0,0.0176
5e-13,3e-13,4e-09,1.14e-08,7e-10,6e-06,5e-06,15.92,-14.51,1.765,4010000000.0,0.018
5e-13,3e-13,4e-09,1.14e-08,7e-10,6e-06,5.25e-06,15.94,-14.43,1.763,4000000000.0,0.018
5e-13,3e-13,4e-09,1.14e-08,7e-10,6e-06,5.5e-06,15.97,-14.41,1.76,4000000000.0,0.0181
5e-13,3e-13,4e-09,1.14e-08,7e-10,6e-06,5.75e-06,15.99,-14.42,1.758,3990000000.0,0.0181
5e-13,3e-13,4e-09,1.14e-08,7e-10,6e-06,6e-06,16.01,-14.43,1.757,3980000000.0,0.0182
5e-13,3e-13,4e-09,1.14e-08,8e-10,5e-06,5e-06,14.57,-12.39,1.789,4350000000.0,0.0156
5e-13,3e-13,4e-09,1.14e-08,8e-10,5e-06,5.25e-06,14.59,-12.39,1.786,4330000000.0,0.0157
5e-13,3e-13,4e-09,1.14e-08,8e-10,5e-06,5.5e-06,14.61,-12.39,1.784,4320000000.0,0.0157
5e-13,3e-13,4e-09,1.14e-08,8e-10,5e-06,5.75e-06,14.62,-12.38,1.782,4300000000.0,0.0157
5e-13,3e-13,4e-09,1.14e-08,8e-10,5e-06,6e-06,14.64,-12.37,1.781,4280000000.0,0.0158
5e-13,3e-13,4e-09,1.14e-08,8e-10,5.25e-06,5e-06,14.82,-12.55,1.786,4180000000.0,0.0162
5e-13,3e-13,4e-09,1.14e-08,8e-10,5.25e-06,5.25e-06,14.84,-12.51,1.783,4170000000.0,0.0163
5e-13,3e-13,4e-09,1.14e-08,8e-10,5.25e-06,5.5e-06,14.86,-12.53,1.781,4150000000.0,0.0163
5e-13,3e-13,4e-09,1.14e-08,8e-10,5.25e-06,5.75e-06,14.88,-12.55,1.78,4140000000.0,0.0163
5e-13,3e-13,4e-09,1.14e-08,8e-10,5.25e-06,6e-06,14.9,-12.57,1.778,4120000000.0,0.0164
5e-13,3e-13,4e-09,1.14e-08,8e-10,5.5e-06,5e-06,15.05,-12.8,1.788,4040000000.0,0.0168
5e-13,3e-13,4e-09,1.14e-08,8e-10,5.5e-06,5.25e-06,15.07,-12.79,1.785,4020000000.0,0.0169
5e-13,3e-13,4e-09,1.14e-08,8e-10,5.5e-06,5.5e-06,15.1,-12.78,1.783,4000000000.0,0.0169
5e-13,3e-13,4e-09,1.14e-08,8e-10,5.5e-06,5.75e-06,15.12,-12.76,1.781,3990000000.0,0.0169
5e-13,3e-13,4e-09,1.14e-08,8e-10,5.5e-06,6e-06,15.14,-12.74,1.779,3970000000.0,0.017
5e-13,3e-13,4e-09,1.14e-08,8e-10,5.75e-06,5e-06,15.26,-12.97,1.786,3900000000.0,0.0174
5e-13,3e-13,4e-09,1.14e-08,8e-10,5.75e-06,5.25e-06,15.29,-12.99,1.784,3890000000.0,0.0174
5e-13,3e-13,4e-09,1.14e-08,8e-10,5.75e-06,5.5e-06,15.32,-13.0,1.782,3870000000.0,0.0175
5e-13,3e-13,4e-09,1.14e-08,8e-10,5.75e-06,5.75e-06,15.34,-13.01,1.78,3860000000.0,0.0175
5e-13,3e-13,4e-09,1.14e-08,8e-10,5.75e-06,6e-06,15.36,-13.01,1.778,3840000000.0,0.0176
5e-13,3e-13,4e-09,1.14e-08,8e-10,6e-06,5e-06,15.46,-13.16,1.788,3780000000.0,0.018
5e-13,3e-13,4e-09,1.14e-08,8e-10,6e-06,5.25e-06,15.49,-13.13,1.786,3770000000.0,0.018
5e-13,3e-13,4e-09,1.14e-08,8e-10,6e-06,5.5e-06,15.51,-13.15,1.783,3760000000.0,0.0181
5e-13,3e-13,4e-09,1.14e-08,8e-10,6e-06,5.75e-06,15.54,-13.18,1.781,3740000000.0,0.0181
5e-13,3e-13,4e-09,1.14e-08,8e-10,6e-06,6e-06,15.56,-13.21,1.779,3730000000.0,0.0182
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,5e-06,5e-06,14.79,-13.19,1.797,4210000000.0,0.0156
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,5e-06,5.25e-06,14.81,-13.2,1.795,4180000000.0,0.0157
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,5e-06,5.5e-06,14.84,-13.21,1.794,4150000000.0,0.0157
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,5e-06,5.75e-06,14.86,-13.21,1.792,4120000000.0,0.0157
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,5e-06,6e-06,14.88,-13.21,1.791,4090000000.0,0.0158
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,5.25e-06,5e-06,15.07,-13.44,1.795,4030000000.0,0.0162
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,5.25e-06,5.25e-06,15.09,-13.41,1.793,4000000000.0,0.0163
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,5.25e-06,5.5e-06,15.12,-13.37,1.791,3970000000.0,0.0163
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,5.25e-06,5.75e-06,15.14,-13.34,1.789,3950000000.0,0.0163
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,5.25e-06,6e-06,15.16,-13.36,1.787,3920000000.0,0.0164
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,5.5e-06,5e-06,15.32,-13.67,1.796,3870000000.0,0.0168
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,5.5e-06,5.25e-06,15.35,-13.67,1.794,3850000000.0,0.0169
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,5.5e-06,5.5e-06,15.37,-13.66,1.792,3820000000.0,0.0169
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,5.5e-06,5.75e-06,15.39,-13.65,1.79,3800000000.0,0.0169
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,5.5e-06,6e-06,15.41,-13.64,1.789,3770000000.0,0.017
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,5.75e-06,5e-06,15.56,-13.8,1.795,3730000000.0,0.0174
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,5.75e-06,5.25e-06,15.58,-13.83,1.793,3710000000.0,0.0174
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,5.75e-06,5.5e-06,15.61,-13.86,1.79,3690000000.0,0.0175
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,5.75e-06,5.75e-06,15.63,-13.87,1.789,3670000000.0,0.0175
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,5.75e-06,6e-06,15.65,-13.89,1.787,3650000000.0,0.0176
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,6e-06,5e-06,15.77,-14.1,1.798,3610000000.0,0.018
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,6e-06,5.25e-06,15.8,-14.08,1.795,3590000000.0,0.018
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,6e-06,5.5e-06,15.83,-14.05,1.793,3570000000.0,0.0181
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,6e-06,5.75e-06,15.85,-14.01,1.791,3550000000.0,0.0181
5e-13,3e-13,5e-09,1.04e-08,7.47e-10,6e-06,6e-06,15.87,-14.04,1.789,3530000000.0,0.0182
5e-13,3e-13,5e-09,1.04e-08,6e-10,5e-06,5e-06,15.2,-16.2,1.758,5100000000.0,0.0156
5e-13,3e-13,5e-09,1.04e-08,6e-10,5e-06,5.25e-06,15.22,-16.08,1.756,5080000000.0,0.0157
5e-13,3e-13,5e-09,1.04e-08,6e-10,5e-06,5.5e-06,15.25,-15.97,1.754,5070000000.0,0.0157
5e-13,3e-13,5e-09,1.04e-08,6e-10,5e-06,5.75e-06,15.27,-15.95,1.752,5050000000.0,0.0157
5e-13,3e-13,5e-09,1.04e-08,6e-10,5e-06,6e-06,15.29,-15.96,1.75,5030000000.0,0.0158
5e-13,3e-13,5e-09,1.04e-08,6e-10,5.25e-06,5e-06,15.5,-16.55,1.757,4840000000.0,0.0162
5e-13,3e-13,5e-09,1.04e-08,6e-10,5.25e-06,5.25e-06,15.53,-16.5,1.755,4820000000.0,0.0163
5e-13,3e-13,5e-09,1.04e-08,6e-10,5.25e-06,5.5e-06,15.56,-16.44,1.753,4810000000.0,0.0163
5e-13,3e-13,5e-09,1.04e-08,6e-10,5.25e-06,5.75e-06,15.58,-16.38,1.752,4790000000.0,0.0163
5e-13,3e-13,5e-09,1.04e-08,6e-10,5.25e-06,6e-06,15.6,-16.31,1.75,4770000000.0,0.0164
5e-13,3e-13,5e-09,1.04e-08,6e-10,5.5e-06,5e-06,15.79,-16.52,1.76,4610000000.0,0.0168
5e-13,3e-13,5e-09,1.04e-08,6e-10,5.5e-06,5.25e-06,15.82,-16.54,1.757,4600000000.0,0.0169
5e-13,3e-13,5e-09,1.04e-08,6e-10,5.5e-06,5.5e-06,15.84,-16.54,1.755,4580000000.0,0.0169
5e-13,3e-13,5e-09,1.04e-08,6e-10,5.5e-06,5.75e-06,15.87,-16.54,1.753,4560000000.0,0.0169
5e-13,3e-13,5e-09,1.04e-08,6e-10,5.5e-06,6e-06,15.89,-16.53,1.752,4540000000.0,0.017
