C,R,WLO,WRF,PowerConsumption,IFVoltageSwing,ConversionGain,NoiseFigure
8e-13,475,1.3e-05,2.1e-05,0.00629,0.00367,6.069,8.145
8e-13,475,1.3e-05,2.2e-05,0.00629,0.00371,6.163,8.15
8e-13,475,1.3e-05,2.3e-05,0.00628,0.00373,6.245,8.16
8e-13,475,1.3e-05,2.4e-05,0.00628,0.00379,6.315,8.174
8e-13,475,1.3e-05,2.5e-05,0.00628,0.00382,6.375,8.191
8e-13,475,1.4e-05,2e-05,0.00629,0.00363,5.903,8.165
8e-13,475,1.4e-05,1.5e-05,0.0063,0.00327,5.078,8.287
8e-13,475,1.4e-05,1.6e-05,0.0063,0.00337,5.289,8.242
8e-13,475,1.4e-05,1.7e-05,0.0063,0.00344,5.474,8.209
8e-13,475,1.4e-05,1.8e-05,0.0063,0.0035,5.636,8.186
8e-13,475,1.4e-05,1.9e-05,0.00629,0.00358,5.778,8.172
8e-13,475,1.4e-05,2.1e-05,0.00629,0.00366,6.012,8.164
8e-13,475,1.4e-05,2.2e-05,0.00629,0.0037,6.107,8.169
8e-13,475,1.4e-05,2.3e-05,0.00628,0.00376,6.189,8.177
8e-13,475,1.4e-05,2.4e-05,0.00628,0.00378,6.26,8.19
8e-13,475,1.4e-05,2.5e-05,0.00628,0.00381,6.32,8.207
8e-13,475,1.5e-05,2e-05,0.00629,0.00362,5.847,8.188
8e-13,475,1.5e-05,1.5e-05,0.0063,0.00327,5.021,8.316
8e-13,475,1.5e-05,1.6e-05,0.0063,0.00336,5.232,8.27
8e-13,475,1.5e-05,1.7e-05,0.0063,0.00343,5.417,8.236
8e-13,475,1.5e-05,1.8e-05,0.0063,0.0035,5.58,8.212
8e-13,475,1.5e-05,1.9e-05,0.00629,0.00357,5.722,8.196
8e-13,475,1.5e-05,2.1e-05,0.00629,0.00366,5.956,8.186
8e-13,475,1.5e-05,2.2e-05,0.00629,0.0037,6.051,8.19
8e-13,475,1.5e-05,2.3e-05,0.00628,0.00375,6.134,8.198
8e-13,475,1.5e-05,2.4e-05,0.00628,0.00379,6.205,8.21
8e-13,475,1.5e-05,2.5e-05,0.00628,0.00382,6.265,8.225
8e-13,500,1e-05,2e-05,0.00611,0.00367,6.139,8.102
8e-13,500,1e-05,1.5e-05,0.00612,0.00333,5.329,8.209
8e-13,500,1e-05,1.6e-05,0.00612,0.00339,5.538,8.167
8e-13,500,1e-05,1.7e-05,0.00611,0.00346,5.72,8.137
8e-13,500,1e-05,1.8e-05,0.00611,0.00355,5.879,8.118
8e-13,500,1e-05,1.9e-05,0.00611,0.0036,6.018,8.106
8e-13,500,1e-05,2.1e-05,0.0061,0.00371,6.244,8.103
8e-13,500,1e-05,2.2e-05,0.0061,0.00375,6.335,8.11
8e-13,500,1e-05,2.3e-05,0.0061,0.00378,6.413,8.121
8e-13,500,1e-05,2.4e-05,0.0061,0.00382,6.479,8.136
8e-13,500,1e-05,2.5e-05,0.0061,0.00384,6.535,8.155
8e-13,500,5e-06,2e-05,0.00604,0.00361,5.916,8.078
8e-13,500,5e-06,1.5e-05,0.00605,0.00329,5.171,8.168
8e-13,500,5e-06,1.6e-05,0.00605,0.00337,5.368,8.129
8e-13,500,5e-06,1.7e-05,0.00605,0.00344,5.537,8.103
8e-13,500,5e-06,1.8e-05,0.00605,0.0035,5.683,8.086
8e-13,500,5e-06,1.9e-05,0.00604,0.00356,5.809,8.078
8e-13,500,5e-06,2.1e-05,0.00604,0.00364,6.007,8.083
8e-13,500,5e-06,2.2e-05,0.00604,0.00368,6.083,8.094
8e-13,500,5e-06,2.3e-05,0.00603,0.00371,6.146,8.109
8e-13,500,5e-06,2.4e-05,0.00603,0.00373,6.196,8.129
8e-13,500,5e-06,2.5e-05,0.00603,0.00376,6.235,8.152
8e-13,500,6e-06,2e-05,0.00607,0.00363,6.014,8.078
8e-13,500,6e-06,1.5e-05,0.00608,0.00331,5.25,8.173
8e-13,500,6e-06,1.6e-05,0.00608,0.00339,5.45,8.134
8e-13,500,6e-06,1.7e-05,0.00607,0.00346,5.623,8.106
8e-13,500,6e-06,1.8e-05,0.00607,0.00353,5.773,8.089
8e-13,500,6e-06,1.9e-05,0.00607,0.00358,5.903,8.08
8e-13,500,6e-06,2.1e-05,0.00607,0.00367,6.109,8.082
8e-13,500,6e-06,2.2e-05,0.00606,0.00372,6.19,8.092
8e-13,500,6e-06,2.3e-05,0.00606,0.00374,6.257,8.106
8e-13,500,6e-06,2.4e-05,0.00606,0.00378,6.312,8.124
8e-13,500,6e-06,2.5e-05,0.00606,0.00379,6.356,8.145
8e-13,500,7e-06,2e-05,0.00609,0.00365,6.087,8.083
8e-13,500,7e-06,1.5e-05,0.00609,0.00331,5.308,8.181
8e-13,500,7e-06,1.6e-05,0.00609,0.0034,5.511,8.142
8e-13,500,7e-06,1.7e-05,0.00609,0.00345,5.687,8.114
8e-13,500,7e-06,1.8e-05,0.00609,0.00354,5.84,8.096
8e-13,500,7e-06,1.9e-05,0.00609,0.0036,5.973,8.086
8e-13,500,7e-06,2.1e-05,0.00608,0.00369,6.186,8.087
8e-13,500,7e-06,2.2e-05,0.00608,0.00372,6.27,8.095
8e-13,500,7e-06,2.3e-05,0.00608,0.00377,6.341,8.108
8e-13,500,7e-06,2.4e-05,0.00608,0.0038,6.399,8.125
8e-13,500,7e-06,2.5e-05,0.00608,0.00382,6.447,8.145
8e-13,500,8e-06,2e-05,0.0061,0.00366,6.134,8.09
8e-13,500,8e-06,1.5e-05,0.0061,0.00332,5.342,8.191
8e-13,500,8e-06,1.6e-05,0.0061,0.00341,5.548,8.151
8e-13,500,8e-06,1.7e-05,0.0061,0.00347,5.726,8.123
8e-13,500,8e-06,1.8e-05,0.0061,0.00354,5.882,8.104
8e-13,500,8e-06,1.9e-05,0.0061,0.00361,6.017,8.093
8e-13,500,8e-06,2.1e-05,0.00609,0.0037,6.235,8.093
8e-13,500,8e-06,2.2e-05,0.00609,0.00374,6.322,8.1
8e-13,500,8e-06,2.3e-05,0.00609,0.00377,6.396,8.112
8e-13,500,8e-06,2.4e-05,0.00609,0.00379,6.458,8.128
8e-13,500,8e-06,2.5e-05,0.00609,0.00384,6.509,8.148
8e-13,500,9e-06,2e-05,0.0061,0.00366,6.152,8.096
8e-13,500,9e-06,1.5e-05,0.00611,0.00333,5.35,8.201
8e-13,500,9e-06,1.6e-05,0.00611,0.0034,5.558,8.16
8e-13,500,9e-06,1.7e-05,0.00611,0.00348,5.738,8.13
8e-13,500,9e-06,1.8e-05,0.00611,0.00354,5.895,8.111
8e-13,500,9e-06,1.9e-05,0.0061,0.00361,6.033,8.1
8e-13,500,9e-06,2.1e-05,0.0061,0.0037,6.255,8.098
8e-13,500,9e-06,2.2e-05,0.0061,0.00374,6.344,8.105
8e-13,500,9e-06,2.3e-05,0.0061,0.00379,6.42,8.117
8e-13,500,9e-06,2.4e-05,0.00609,0.00382,6.484,8.132
8e-13,500,9e-06,2.5e-05,0.00609,0.00384,6.538,8.151
8e-13,500,1.1e-05,2e-05,0.00611,0.00366,6.103,8.109
8e-13,500,1.1e-05,1.5e-05,0.00612,0.00331,5.287,8.218
8e-13,500,1.1e-05,1.6e-05,0.00612,0.00341,5.496,8.176
8e-13,500,1.1e-05,1.7e-05,0.00612,0.00347,5.68,8.146
8e-13,500,1.1e-05,1.8e-05,0.00611,0.00352,5.84,8.126
8e-13,500,1.1e-05,1.9e-05,0.00611,0.00358,5.98,8.114
8e-13,500,1.1e-05,2.1e-05,0.00611,0.00371,6.209,8.11
8e-13,500,1.1e-05,2.2e-05,0.00611,0.00375,6.301,8.117
8e-13,500,1.1e-05,2.3e-05,0.0061,0.00378,6.381,8.128
8e-13,500,1.1e-05,2.4e-05,0.0061,0.00383,6.448,8.142
8e-13,500,1.1e-05,2.5e-05,0.0061,0.00386,6.505,8.161
8e-13,500,1.2e-05,2e-05,0.00611,0.00366,6.054,8.12
8e-13,500,1.2e-05,1.5e-05,0.00612,0.00331,5.233,8.231
8e-13,500,1.2e-05,1.6e-05,0.00612,0.0034,5.444,8.189
8e-13,500,1.2e-05,1.7e-05,0.00612,0.00345,5.628,8.158
8e-13,500,1.2e-05,1.8e-05,0.00612,0.00354,5.789,8.137
8e-13,500,1.2e-05,1.9e-05,0.00611,0.00359,5.93,8.125
8e-13,500,1.2e-05,2.1e-05,0.00611,0.0037,6.161,8.121
8e-13,500,1.2e-05,2.2e-05,0.00611,0.00375,6.254,8.127
8e-13,500,1.2e-05,2.3e-05,0.0061,0.00379,6.335,8.138
8e-13,500,1.2e-05,2.4e-05,0.0061,0.00381,6.404,8.152
8e-13,500,1.2e-05,2.5e-05,0.0061,0.00384,6.462,8.17
8e-13,500,1.3e-05,2e-05,0.00611,0.00366,6.0,8.136
8e-13,500,1.3e-05,1.5e-05,0.00613,0.00331,5.177,8.251
8e-13,500,1.3e-05,1.6e-05,0.00612,0.0034,5.388,8.207
8e-13,500,1.3e-05,1.7e-05,0.00612,0.00348,5.573,8.176
8e-13,500,1.3e-05,1.8e-05,0.00612,0.00354,5.734,8.155
8e-13,500,1.3e-05,1.9e-05,0.00612,0.0036,5.876,8.142
8e-13,500,1.3e-05,2.1e-05,0.00611,0.00369,6.108,8.137
8e-13,500,1.3e-05,2.2e-05,0.00611,0.00372,6.201,8.142
8e-13,500,1.3e-05,2.3e-05,0.0061,0.00375,6.283,8.152
8e-13,500,1.3e-05,2.4e-05,0.0061,0.0038,6.352,8.166
8e-13,500,1.3e-05,2.5e-05,0.0061,0.00385,6.411,8.183
8e-13,500,1.4e-05,2e-05,0.00611,0.00365,5.944,8.157
8e-13,500,1.4e-05,1.5e-05,0.00613,0.00329,5.121,8.277
8e-13,500,1.4e-05,1.6e-05,0.00612,0.00338,5.332,8.232
8e-13,500,1.4e-05,1.7e-05,0.00612,0.00347,5.517,8.2
8e-13,500,1.4e-05,1.8e-05,0.00612,0.00354,5.679,8.177
8e-13,500,1.4e-05,1.9e-05,0.00612,0.00359,5.82,8.164
8e-13,500,1.4e-05,2.1e-05,0.00611,0.00367,6.053,8.156
8e-13,500,1.4e-05,2.2e-05,0.00611,0.00371,6.147,8.161
8e-13,500,1.4e-05,2.3e-05,0.00611,0.00377,6.229,8.17
8e-13,500,1.4e-05,2.4e-05,0.0061,0.0038,6.299,8.183
8e-13,500,1.4e-05,2.5e-05,0.0061,0.00383,6.358,8.2
8e-13,500,1.5e-05,2e-05,0.00611,0.00363,5.891,8.181
8e-13,500,1.5e-05,1.5e-05,0.00613,0.00329,5.068,8.307
8e-13,500,1.5e-05,1.6e-05,0.00613,0.0034,5.279,8.261
8e-13,500,1.5e-05,1.7e-05,0.00612,0.00346,5.463,8.227
8e-13,500,1.5e-05,1.8e-05,0.00612,0.00353,5.625,8.204
8e-13,500,1.5e-05,1.9e-05,0.00612,0.00358,5.767,8.189
8e-13,500,1.5e-05,2.1e-05,0.00611,0.00367,6.0,8.179
8e-13,500,1.5e-05,2.2e-05,0.00611,0.00372,6.095,8.183
8e-13,500,1.5e-05,2.3e-05,0.00611,0.00375,6.177,8.191
8e-13,500,1.5e-05,2.4e-05,0.0061,0.00378,6.247,8.203
8e-13,500,1.5e-05,2.5e-05,0.0061,0.00381,6.307,8.219
9e-13,350,1e-05,2e-05,0.00737,0.00344,5.64,8.195
9e-13,350,1e-05,1.5e-05,0.00737,0.00311,4.821,8.327
9e-13,350,1e-05,1.6e-05,0.00737,0.00319,5.031,8.279
9e-13,350,1e-05,1.7e-05,0.00737,0.00327,5.215,8.244
9e-13,350,1e-05,1.8e-05,0.00737,0.00332,5.376,8.219
9e-13,350,1e-05,1.9e-05,0.00737,0.00339,5.517,8.203
9e-13,350,1e-05,2.1e-05,0.00737,0.00349,5.748,8.193
9e-13,350,1e-05,2.2e-05,0.00737,0.00353,5.841,8.196
9e-13,350,1e-05,2.3e-05,0.00737,0.00357,5.922,8.204
9e-13,350,1e-05,2.4e-05,0.00736,0.0036,5.992,8.216
9e-13,350,1e-05,2.5e-05,0.00736,0.00363,6.05,8.232
9e-13,350,5e-06,2e-05,0.00727,0.0034,5.349,8.192
9e-13,350,5e-06,1.5e-05,0.00728,0.00308,4.597,8.305
9e-13,350,5e-06,1.6e-05,0.00728,0.00316,4.795,8.261
9e-13,350,5e-06,1.7e-05,0.00728,0.00322,4.965,8.229
9e-13,350,5e-06,1.8e-05,0.00728,0.00329,5.113,8.208
9e-13,350,5e-06,1.9e-05,0.00727,0.00334,5.24,8.197
9e-13,350,5e-06,2.1e-05,0.00727,0.00344,5.442,8.195
9e-13,350,5e-06,2.2e-05,0.00727,0.00347,5.521,8.203
9e-13,350,5e-06,2.3e-05,0.00727,0.0035,5.586,8.215
9e-13,350,5e-06,2.4e-05,0.00727,0.00353,5.64,8.233
9e-13,350,5e-06,2.5e-05,0.00726,0.00355,5.683,8.254
9e-13,350,6e-06,2e-05,0.00731,0.00342,5.451,8.183
9e-13,350,6e-06,1.5e-05,0.00731,0.00311,4.681,8.301
9e-13,350,6e-06,1.6e-05,0.00731,0.00318,4.882,8.256
9e-13,350,6e-06,1.7e-05,0.00731,0.00325,5.056,8.223
9e-13,350,6e-06,1.8e-05,0.00731,0.00331,5.207,8.202
9e-13,350,6e-06,1.9e-05,0.00731,0.00338,5.338,8.189
9e-13,350,6e-06,2.1e-05,0.00731,0.00347,5.548,8.184
9e-13,350,6e-06,2.2e-05,0.00731,0.00351,5.631,8.191
9e-13,350,6e-06,2.3e-05,0.00731,0.00354,5.701,8.202
9e-13,350,6e-06,2.4e-05,0.00731,0.00356,5.759,8.217
9e-13,350,6e-06,2.5e-05,0.0073,0.0036,5.806,8.237
9e-13,350,7e-06,2e-05,0.00734,0.00343,5.518,8.182
9e-13,350,7e-06,1.5e-05,0.00734,0.00312,4.733,8.304
9e-13,350,7e-06,1.6e-05,0.00734,0.0032,4.937,8.259
9e-13,350,7e-06,1.7e-05,0.00734,0.00327,5.114,8.226
9e-13,350,7e-06,1.8e-05,0.00734,0.00333,5.268,8.203
9e-13,350,7e-06,1.9e-05,0.00734,0.00339,5.402,8.189
9e-13,350,7e-06,2.1e-05,0.00734,0.00348,5.618,8.182
9e-13,350,7e-06,2.2e-05,0.00733,0.00353,5.704,8.188
9e-13,350,7e-06,2.3e-05,0.00733,0.00356,5.777,8.198
9e-13,350,7e-06,2.4e-05,0.00733,0.00358,5.838,8.212
9e-13,350,7e-06,2.5e-05,0.00733,0.00362,5.889,8.23
9e-13,350,8e-06,2e-05,0.00735,0.00345,5.568,8.185
9e-13,350,8e-06,1.5e-05,0.00735,0.00312,4.77,8.311
9e-13,350,8e-06,1.6e-05,0.00736,0.00319,4.977,8.265
9e-13,350,8e-06,1.7e-05,0.00736,0.00327,5.156,8.231
9e-13,350,8e-06,1.8e-05,0.00735,0.00333,5.313,8.207
9e-13,350,8e-06,1.9e-05,0.00735,0.00339,5.449,8.192
9e-13,350,8e-06,2.1e-05,0.00735,0.00348,5.67,8.184
9e-13,350,8e-06,2.2e-05,0.00735,0.00353,5.759,8.188
9e-13,350,8e-06,2.3e-05,0.00735,0.00357,5.834,8.197
9e-13,350,8e-06,2.4e-05,0.00735,0.00359,5.898,8.211
9e-13,350,8e-06,2.5e-05,0.00735,0.00362,5.952,8.227
9e-13,350,9e-06,2e-05,0.00736,0.00345,5.607,8.189
9e-13,350,9e-06,1.5e-05,0.00737,0.00312,4.799,8.319
9e-13,350,9e-06,1.6e-05,0.00737,0.00318,5.007,8.272
9e-13,350,9e-06,1.7e-05,0.00737,0.00327,5.189,8.237
9e-13,350,9e-06,1.8e-05,0.00737,0.00334,5.348,8.213
9e-13,350,9e-06,1.9e-05,0.00737,0.00339,5.486,8.197
9e-13,350,9e-06,2.1e-05,0.00736,0.0035,5.712,8.187
9e-13,350,9e-06,2.2e-05,0.00736,0.00354,5.803,8.191
9e-13,350,9e-06,2.3e-05,0.00736,0.00357,5.882,8.199
9e-13,350,9e-06,2.4e-05,0.00736,0.0036,5.948,8.212
9e-13,350,9e-06,2.5e-05,0.00736,0.00362,6.004,8.228
9e-13,350,1.1e-05,2e-05,0.00738,0.00344,5.661,8.202
9e-13,350,1.1e-05,1.5e-05,0.00738,0.00311,4.832,8.336
9e-13,350,1.1e-05,1.6e-05,0.00738,0.00318,5.044,8.288
9e-13,350,1.1e-05,1.7e-05,0.00738,0.00326,5.23,8.252
9e-13,350,1.1e-05,1.8e-05,0.00738,0.00333,5.393,8.227
9e-13,350,1.1e-05,1.9e-05,0.00738,0.00337,5.536,8.211
9e-13,350,1.1e-05,2.1e-05,0.00737,0.00349,5.77,8.2
9e-13,350,1.1e-05,2.2e-05,0.00737,0.00352,5.866,8.204
9e-13,350,1.1e-05,2.3e-05,0.00737,0.00356,5.949,8.212
9e-13,350,1.1e-05,2.4e-05,0.00737,0.00361,6.02,8.224
9e-13,350,1.1e-05,2.5e-05,0.00737,0.00362,6.081,8.24
9e-13,350,1.2e-05,2e-05,0.00738,0.00344,5.659,8.212
9e-13,350,1.2e-05,1.5e-05,0.00738,0.0031,4.824,8.346
9e-13,350,1.2e-05,1.6e-05,0.00738,0.00318,5.037,8.298
9e-13,350,1.2e-05,1.7e-05,0.00738,0.00325,5.224,8.262
9e-13,350,1.2e-05,1.8e-05,0.00738,0.00331,5.388,8.237
9e-13,350,1.2e-05,1.9e-05,0.00738,0.00339,5.532,8.221
9e-13,350,1.2e-05,2.1e-05,0.00738,0.00349,5.77,8.21
9e-13,350,1.2e-05,2.2e-05,0.00738,0.00353,5.867,8.213
9e-13,350,1.2e-05,2.3e-05,0.00737,0.00356,5.951,8.221
9e-13,350,1.2e-05,2.4e-05,0.00737,0.0036,6.024,8.233
9e-13,350,1.2e-05,2.5e-05,0.00737,0.00362,6.086,8.249
9e-13,350,1.3e-05,2e-05,0.00738,0.00343,5.627,8.224
9e-13,350,1.3e-05,1.5e-05,0.00739,0.00311,4.789,8.359
9e-13,350,1.3e-05,1.6e-05,0.00739,0.00317,5.002,8.31
9e-13,350,1.3e-05,1.7e-05,0.00739,0.00325,5.19,8.275
9e-13,350,1.3e-05,1.8e-05,0.00739,0.00332,5.355,8.249
9e-13,350,1.3e-05,1.9e-05,0.00738,0.00337,5.5,8.233
9e-13,350,1.3e-05,2.1e-05,0.00738,0.00346,5.739,8.222
9e-13,350,1.3e-05,2.2e-05,0.00738,0.00351,5.837,8.224
9e-13,350,1.3e-05,2.3e-05,0.00738,0.00355,5.922,8.232
9e-13,350,1.3e-05,2.4e-05,0.00737,0.00359,5.996,8.244
9e-13,350,1.3e-05,2.5e-05,0.00737,0.00361,6.059,8.259
9e-13,350,1.4e-05,2e-05,0.00738,0.00342,5.572,8.238
9e-13,350,1.4e-05,1.5e-05,0.00739,0.0031,4.732,8.375
9e-13,350,1.4e-05,1.6e-05,0.00739,0.00316,4.946,8.326
9e-13,350,1.4e-05,1.7e-05,0.00739,0.00324,5.134,8.29
9e-13,350,1.4e-05,1.8e-05,0.00739,0.00329,5.299,8.264
9e-13,350,1.4e-05,1.9e-05,0.00739,0.00336,5.444,8.247
9e-13,350,1.4e-05,2.1e-05,0.00738,0.00346,5.685,8.234
9e-13,350,1.4e-05,2.2e-05,0.00738,0.00351,5.783,8.237
9e-13,350,1.4e-05,2.3e-05,0.00738,0.00355,5.869,8.244
9e-13,350,1.4e-05,2.4e-05,0.00738,0.00354,5.944,8.255
9e-13,350,1.4e-05,2.5e-05,0.00737,0.00361,6.008,8.269
9e-13,350,1.5e-05,2e-05,0.00739,0.0034,5.506,8.254
9e-13,350,1.5e-05,1.5e-05,0.00739,0.00309,4.664,8.396
9e-13,350,1.5e-05,1.6e-05,0.00739,0.00316,4.878,8.346
9e-13,350,1.5e-05,1.7e-05,0.00739,0.00323,5.066,8.308
9e-13,350,1.5e-05,1.8e-05,0.00739,0.0033,5.231,8.282
9e-13,350,1.5e-05,1.9e-05,0.00739,0.00335,5.377,8.264
9e-13,350,1.5e-05,2.1e-05,0.00738,0.00345,5.618,8.25
9e-13,350,1.5e-05,2.2e-05,0.00738,0.00351,5.718,8.251
9e-13,350,1.5e-05,2.3e-05,0.00738,0.00355,5.804,8.257
9e-13,350,1.5e-05,2.4e-05,0.00738,0.00358,5.879,8.268
9e-13,350,1.5e-05,2.5e-05,0.00737,0.0036,5.944,8.282
9e-13,200,1e-05,2e-05,0.00929,0.00301,3.989,8.508
9e-13,200,1e-05,1.5e-05,0.00928,0.00271,3.163,8.702
9e-13,200,1e-05,1.6e-05,0.00929,0.00278,3.373,8.639
9e-13,200,1e-05,1.7e-05,0.00929,0.00285,3.557,8.59
9e-13,200,1e-05,1.8e-05,0.00929,0.0029,3.719,8.553
9e-13,200,1e-05,1.9e-05,0.00929,0.00296,3.862,8.526
9e-13,200,1e-05,2.1e-05,0.00929,0.00306,4.101,8.497
9e-13,200,1e-05,2.2e-05,0.00929,0.0031,4.201,8.492
9e-13,200,1e-05,2.3e-05,0.00929,0.00313,4.288,8.493
9e-13,200,1e-05,2.4e-05,0.00929,0.00317,4.365,8.498
9e-13,200,1e-05,2.5e-05,0.00929,0.00319,4.432,8.508
9e-13,200,5e-06,2e-05,0.00915,0.00299,3.986,8.545
9e-13,200,5e-06,1.5e-05,0.00914,0.00269,3.198,8.719
9e-13,200,5e-06,1.6e-05,0.00915,0.00277,3.401,8.661
9e-13,200,5e-06,1.7e-05,0.00915,0.00283,3.579,8.616
9e-13,200,5e-06,1.8e-05,0.00915,0.00289,3.734,8.583
9e-13,200,5e-06,1.9e-05,0.00915,0.00295,3.868,8.56
9e-13,200,5e-06,2.1e-05,0.00915,0.00303,4.087,8.538
9e-13,200,5e-06,2.2e-05,0.00915,0.00306,4.175,8.536
9e-13,200,5e-06,2.3e-05,0.00915,0.0031,4.249,8.54
9e-13,200,5e-06,2.4e-05,0.00915,0.00313,4.312,8.549
9e-13,200,5e-06,2.5e-05,0.00915,0.00316,4.364,8.562
9e-13,200,6e-06,2e-05,0.00921,0.00301,4.035,8.528
9e-13,200,6e-06,1.5e-05,0.0092,0.00271,3.235,8.709
9e-13,200,6e-06,1.6e-05,0.0092,0.00279,3.441,8.649
9e-13,200,6e-06,1.7e-05,0.0092,0.00285,3.62,8.604
9e-13,200,6e-06,1.8e-05,0.00921,0.00291,3.778,8.569
9e-13,200,6e-06,1.9e-05,0.00921,0.00296,3.915,8.544
9e-13,200,6e-06,2.1e-05,0.00921,0.00306,4.14,8.518
9e-13,200,6e-06,2.2e-05,0.00921,0.0031,4.23,8.515
9e-13,200,6e-06,2.3e-05,0.00921,0.00313,4.308,8.517
9e-13,200,6e-06,2.4e-05,0.00921,0.00316,4.375,8.524
9e-13,200,6e-06,2.5e-05,0.00921,0.00319,4.431,8.534
9e-13,200,7e-06,2e-05,0.00924,0.00302,4.042,8.519
9e-13,200,7e-06,1.5e-05,0.00923,0.00272,3.234,8.707
9e-13,200,7e-06,1.6e-05,0.00923,0.00278,3.441,8.646
9e-13,200,7e-06,1.7e-05,0.00924,0.00286,3.622,8.599
9e-13,200,7e-06,1.8e-05,0.00924,0.00292,3.781,8.563
9e-13,200,7e-06,1.9e-05,0.00924,0.00297,3.92,8.537
9e-13,200,7e-06,2.1e-05,0.00924,0.00306,4.148,8.509
9e-13,200,7e-06,2.2e-05,0.00924,0.0031,4.241,8.504
9e-13,200,7e-06,2.3e-05,0.00924,0.00314,4.322,8.505
9e-13,200,7e-06,2.4e-05,0.00924,0.00317,4.392,8.51
9e-13,200,7e-06,2.5e-05,0.00924,0.0032,4.451,8.52
9e-13,200,8e-06,2e-05,0.00927,0.00302,4.027,8.514
9e-13,200,8e-06,1.5e-05,0.00925,0.00271,3.214,8.707
9e-13,200,8e-06,1.6e-05,0.00926,0.00279,3.422,8.645
9e-13,200,8e-06,1.7e-05,0.00926,0.00286,3.604,8.597
9e-13,200,8e-06,1.8e-05,0.00926,0.00291,3.763,8.56
9e-13,200,8e-06,1.9e-05,0.00926,0.00297,3.904,8.533
9e-13,200,8e-06,2.1e-05,0.00927,0.00306,4.136,8.503
9e-13,200,8e-06,2.2e-05,0.00927,0.00311,4.231,8.498
9e-13,200,8e-06,2.3e-05,0.00927,0.00314,4.314,8.498
9e-13,200,8e-06,2.4e-05,0.00926,0.00317,4.387,8.503
9e-13,200,8e-06,2.5e-05,0.00926,0.0032,4.45,8.512
9e-13,200,9e-06,2e-05,0.00928,0.00302,4.006,8.511
9e-13,200,9e-06,1.5e-05,0.00927,0.00271,3.187,8.706
9e-13,200,9e-06,1.6e-05,0.00927,0.00278,3.395,8.643
9e-13,200,9e-06,1.7e-05,0.00928,0.00285,3.578,8.594
9e-13,200,9e-06,1.8e-05,0.00928,0.00291,3.739,8.557
9e-13,200,9e-06,1.9e-05,0.00928,0.00296,3.881,8.53
9e-13,200,9e-06,2.1e-05,0.00928,0.00306,4.117,8.499
9e-13,200,9e-06,2.2e-05,0.00928,0.00309,4.214,8.494
9e-13,200,9e-06,2.3e-05,0.00928,0.00314,4.3,8.494
9e-13,200,9e-06,2.4e-05,0.00928,0.00318,4.375,8.499
9e-13,200,9e-06,2.5e-05,0.00928,0.0032,4.441,8.508
9e-13,200,1.1e-05,2e-05,0.0093,0.003,3.984,8.506
9e-13,200,1.1e-05,1.5e-05,0.00929,0.0027,3.152,8.697
9e-13,200,1.1e-05,1.6e-05,0.00929,0.00276,3.363,8.634
9e-13,200,1.1e-05,1.7e-05,0.0093,0.00284,3.548,8.586
9e-13,200,1.1e-05,1.8e-05,0.0093,0.0029,3.711,8.55
9e-13,200,1.1e-05,1.9e-05,0.0093,0.00295,3.856,8.524
9e-13,200,1.1e-05,2.1e-05,0.0093,0.00305,4.097,8.496
9e-13,200,1.1e-05,2.2e-05,0.0093,0.00309,4.198,8.492
9e-13,200,1.1e-05,2.3e-05,0.0093,0.00314,4.286,8.493
9e-13,200,1.1e-05,2.4e-05,0.0093,0.00317,4.363,8.499
9e-13,200,1.1e-05,2.5e-05,0.0093,0.00318,4.431,8.508
9e-13,200,1.2e-05,2e-05,0.0093,0.003,3.994,8.506
9e-13,200,1.2e-05,1.5e-05,0.0093,0.00269,3.158,8.694
9e-13,200,1.2e-05,1.6e-05,0.0093,0.00276,3.369,8.632
9e-13,200,1.2e-05,1.7e-05,0.0093,0.00283,3.556,8.585
9e-13,200,1.2e-05,1.8e-05,0.0093,0.00288,3.72,8.549
9e-13,200,1.2e-05,1.9e-05,0.0093,0.00294,3.866,8.524
9e-13,200,1.2e-05,2.1e-05,0.0093,0.00304,4.108,8.496
9e-13,200,1.2e-05,2.2e-05,0.0093,0.00308,4.209,8.492
9e-13,200,1.2e-05,2.3e-05,0.0093,0.00313,4.297,8.494
9e-13,200,1.2e-05,2.4e-05,0.0093,0.00315,4.375,8.499
9e-13,200,1.2e-05,2.5e-05,0.0093,0.00317,4.442,8.509
9e-13,200,1.3e-05,2e-05,0.00931,0.00299,4.019,8.509
9e-13,200,1.3e-05,1.5e-05,0.0093,0.00269,3.178,8.697
9e-13,200,1.3e-05,1.6e-05,0.0093,0.00275,3.391,8.635
9e-13,200,1.3e-05,1.7e-05,0.00931,0.00281,3.579,8.587
9e-13,200,1.3e-05,1.8e-05,0.00931,0.00288,3.744,8.552
9e-13,200,1.3e-05,1.9e-05,0.00931,0.00293,3.89,8.526
9e-13,200,1.3e-05,2.1e-05,0.00931,0.00303,4.134,8.499
9e-13,200,1.3e-05,2.2e-05,0.00931,0.00307,4.235,8.495
9e-13,200,1.3e-05,2.3e-05,0.00931,0.00311,4.323,8.496
9e-13,200,1.3e-05,2.4e-05,0.00931,0.00314,4.401,8.501
9e-13,200,1.3e-05,2.5e-05,0.0093,0.00317,4.469,8.511
9e-13,200,1.4e-05,2e-05,0.00931,0.00299,4.055,8.515
